,Unnamed: 0,index,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,per_via,per_via_std
114114,114114,119748,HTS022,2017-10-28,SK28-R1,97996,B09,SK28-R1_B09,SKMEL28,4.5,dabrafenib,4e-07,M,selumetinib,9.8e-10,M,238,67,2017-10-27 18:32:40,238,0.48539630756,0.0564215671073
114132,114132,119766,HTS022,2017-10-28,SK28-R1,97996,B10,SK28-R1_B10,SKMEL28,4.5,dabrafenib,4e-07,M,selumetinib,2.4e-10,M,211,63,2017-10-27 18:32:40,211,0.476989512805,0.0554443768671
114150,114150,119784,HTS022,2017-10-28,SK28-R1,97996,B11,SK28-R1_B11,SKMEL28,4.5,dabrafenib,4e-07,M,selumetinib,6.1e-11,M,212,76,2017-10-27 18:32:40,212,0.499719707424,0.058086492559
114168,114168,119802,HTS022,2017-10-28,SK28-R1,97996,B12,SK28-R1_B12,SKMEL28,4.5,dabrafenib,4e-07,M,control,0.0,M,207,61,2017-10-27 18:32:40,207,0.533155045663,0.0619729543034
114186,114186,119820,HTS022,2017-10-28,SK28-R1,97996,B13,SK28-R1_B13,SKMEL28,4.5,dabrafenib,4e-07,M,cobimetinib,8e-07,M,228,75,2017-10-27 18:32:40,228,0.365754164738,0.0425145861828
114204,114204,119838,HTS022,2017-10-28,SK28-R1,97996,B14,SK28-R1_B14,SKMEL28,4.5,dabrafenib,4e-07,M,cobimetinib,2e-07,M,219,74,2017-10-27 18:32:40,219,0.398687092958,0.0463426487177
114222,114222,119856,HTS022,2017-10-28,SK28-R1,97996,B15,SK28-R1_B15,SKMEL28,4.5,dabrafenib,4e-07,M,cobimetinib,5e-08,M,217,75,2017-10-27 18:32:40,217,0.382510069228,0.0444622614636
114240,114240,119874,HTS022,2017-10-28,SK28-R1,97996,B16,SK28-R1_B16,SKMEL28,4.5,dabrafenib,4e-07,M,cobimetinib,1.2e-08,M,231,63,2017-10-27 18:32:40,231,0.421385257284,0.0489810412679
114258,114258,119892,HTS022,2017-10-28,SK28-R1,97996,B17,SK28-R1_B17,SKMEL28,4.5,dabrafenib,4e-07,M,cobimetinib,3.1e-09,M,229,58,2017-10-27 18:32:40,229,0.389253485318,0.0452461036509
114276,114276,119910,HTS022,2017-10-28,SK28-R1,97996,B18,SK28-R1_B18,SKMEL28,4.5,dabrafenib,4e-07,M,cobimetinib,7.8e-10,M,262,85,2017-10-27 18:32:40,262,0.39559834331,0.0459836181837
114294,114294,119928,HTS022,2017-10-28,SK28-R1,97996,B19,SK28-R1_B19,SKMEL28,4.5,dabrafenib,4e-07,M,cobimetinib,2e-10,M,228,71,2017-10-27 18:32:40,228,0.459411803841,0.0534011765573
114312,114312,119946,HTS022,2017-10-28,SK28-R1,97996,B20,SK28-R1_B20,SKMEL28,4.5,dabrafenib,4e-07,M,cobimetinib,4.9e-11,M,223,76,2017-10-27 18:32:40,223,0.469616789129,0.0545873851323
114330,114330,119964,HTS022,2017-10-28,SK28-R1,97996,B21,SK28-R1_B21,SKMEL28,4.5,dabrafenib,4e-07,M,cobimetinib,1.2e-11,M,282,77,2017-10-27 18:32:40,282,0.414163352078,0.0481415803926
114348,114348,119982,HTS022,2017-10-28,SK28-R1,97996,B22,SK28-R1_B22,SKMEL28,4.5,dabrafenib,4e-07,M,control,0.0,M,237,71,2017-10-27 18:32:40,237,0.530217108714,0.0616314539579
114366,114366,120000,HTS022,2017-10-28,SK28-R1,97996,B23,SK28-R1_B23,SKMEL28,4.5,control,0.0,M,control,0.0,M,183,70,2017-10-27 18:32:40,183,0.950347271997,0.110466605425
114384,114384,120018,HTS022,2017-10-28,SK28-R1,97996,C02,SK28-R1_C02,SKMEL28,4.5,control,0.0,M,control,0.0,M,136,78,2017-10-27 18:32:40,136,1.07302097528,0.124725969319
114402,114402,120036,HTS022,2017-10-28,SK28-R1,97996,C03,SK28-R1_C03,SKMEL28,4.5,dabrafenib,1e-07,M,selumetinib,4e-06,M,144,62,2017-10-27 18:32:40,144,0.491522866914,0.057133707011
114420,114420,120054,HTS022,2017-10-28,SK28-R1,97996,C04,SK28-R1_C04,SKMEL28,4.5,dabrafenib,1e-07,M,selumetinib,1e-06,M,169,70,2017-10-27 18:32:40,169,0.431672383527,0.0501767977551
114438,114438,120072,HTS022,2017-10-28,SK28-R1,97996,C05,SK28-R1_C05,SKMEL28,4.5,dabrafenib,1e-07,M,selumetinib,2.5e-07,M,184,70,2017-10-27 18:32:40,184,0.449774186674,0.0522809178012
114456,114456,120090,HTS022,2017-10-28,SK28-R1,97996,C06,SK28-R1_C06,SKMEL28,4.5,dabrafenib,1e-07,M,selumetinib,6.3e-08,M,169,65,2017-10-27 18:32:40,169,0.583307780779,0.0678026152751
114474,114474,120108,HTS022,2017-10-28,SK28-R1,97996,C07,SK28-R1_C07,SKMEL28,4.5,dabrafenib,1e-07,M,selumetinib,1.6e-08,M,199,69,2017-10-27 18:32:40,199,0.536051593604,0.0623096436673
114492,114492,120126,HTS022,2017-10-28,SK28-R1,97996,C08,SK28-R1_C08,SKMEL28,4.5,dabrafenib,1e-07,M,selumetinib,3.9e-09,M,183,62,2017-10-27 18:32:40,183,0.552978634278,0.064277211501
114510,114510,120144,HTS022,2017-10-28,SK28-R1,97996,C09,SK28-R1_C09,SKMEL28,4.5,dabrafenib,1e-07,M,selumetinib,9.8e-10,M,173,65,2017-10-27 18:32:40,173,0.569434423275,0.0661900019131
114528,114528,120162,HTS022,2017-10-28,SK28-R1,97996,C10,SK28-R1_C10,SKMEL28,4.5,dabrafenib,1e-07,M,selumetinib,2.4e-10,M,213,76,2017-10-27 18:32:40,213,0.58824132007,0.0683760807379
114546,114546,120180,HTS022,2017-10-28,SK28-R1,97996,C11,SK28-R1_C11,SKMEL28,4.5,dabrafenib,1e-07,M,selumetinib,6.1e-11,M,168,60,2017-10-27 18:32:40,168,0.620095999693,0.0720788096546
114564,114564,120198,HTS022,2017-10-28,SK28-R1,97996,C12,SK28-R1_C12,SKMEL28,4.5,dabrafenib,1e-07,M,control,0.0,M,173,58,2017-10-27 18:32:40,173,0.644424324681,0.0749066890586
114582,114582,120216,HTS022,2017-10-28,SK28-R1,97996,C13,SK28-R1_C13,SKMEL28,4.5,dabrafenib,1e-07,M,cobimetinib,8e-07,M,181,79,2017-10-27 18:32:40,181,0.420706952232,0.0489021963459
114600,114600,120234,HTS022,2017-10-28,SK28-R1,97996,C14,SK28-R1_C14,SKMEL28,4.5,dabrafenib,1e-07,M,cobimetinib,2e-07,M,160,62,2017-10-27 18:32:40,160,0.478399008474,0.0556082140311
114618,114618,120252,HTS022,2017-10-28,SK28-R1,97996,C15,SK28-R1_C15,SKMEL28,4.5,dabrafenib,1e-07,M,cobimetinib,5e-08,M,160,55,2017-10-27 18:32:40,160,0.444576740165,0.0516767762525
114636,114636,120270,HTS022,2017-10-28,SK28-R1,97996,C16,SK28-R1_C16,SKMEL28,4.5,dabrafenib,1e-07,M,cobimetinib,1.2e-08,M,218,76,2017-10-27 18:32:40,218,0.397753551139,0.046234135547
114654,114654,120288,HTS022,2017-10-28,SK28-R1,97996,C17,SK28-R1_C17,SKMEL28,4.5,dabrafenib,1e-07,M,cobimetinib,3.1e-09,M,215,69,2017-10-27 18:32:40,215,0.493377265969,0.0573492589201
114672,114672,120306,HTS022,2017-10-28,SK28-R1,97996,C18,SK28-R1_C18,SKMEL28,4.5,dabrafenib,1e-07,M,cobimetinib,7.8e-10,M,223,74,2017-10-27 18:32:40,223,0.5075601054,0.0589978458875
114690,114690,120324,HTS022,2017-10-28,SK28-R1,97996,C19,SK28-R1_C19,SKMEL28,4.5,dabrafenib,1e-07,M,cobimetinib,2e-10,M,216,58,2017-10-27 18:32:40,216,0.507563724371,0.0589982665501
114708,114708,120342,HTS022,2017-10-28,SK28-R1,97996,C20,SK28-R1_C20,SKMEL28,4.5,dabrafenib,1e-07,M,cobimetinib,4.9e-11,M,224,73,2017-10-27 18:32:40,224,0.523207700393,0.0608166933267
114726,114726,120360,HTS022,2017-10-28,SK28-R1,97996,C21,SK28-R1_C21,SKMEL28,4.5,dabrafenib,1e-07,M,cobimetinib,1.2e-11,M,260,82,2017-10-27 18:32:40,260,0.504842447428,0.0586819503621
114744,114744,120378,HTS022,2017-10-28,SK28-R1,97996,C22,SK28-R1_C22,SKMEL28,4.5,dabrafenib,1e-07,M,control,0.0,M,212,74,2017-10-27 18:32:40,212,0.661559766545,0.0768984810602
114762,114762,120396,HTS022,2017-10-28,SK28-R1,97996,C23,SK28-R1_C23,SKMEL28,4.5,control,0.0,M,control,0.0,M,216,73,2017-10-27 18:32:40,216,0.831442610317,0.096645347942
114780,114780,120414,HTS022,2017-10-28,SK28-R1,97996,D02,SK28-R1_D02,SKMEL28,4.5,control,0.0,M,control,0.0,M,212,85,2017-10-27 18:32:40,212,0.870191820492,0.101149484311
114798,114798,120432,HTS022,2017-10-28,SK28-R1,97996,D03,SK28-R1_D03,SKMEL28,4.5,dabrafenib,2.5e-08,M,selumetinib,4e-06,M,246,71,2017-10-27 18:32:40,246,0.381086652583,0.044296806151
114816,114816,120450,HTS022,2017-10-28,SK28-R1,97996,D04,SK28-R1_D04,SKMEL28,4.5,dabrafenib,2.5e-08,M,selumetinib,1e-06,M,250,82,2017-10-27 18:32:40,250,0.474846465874,0.0551952730639
114834,114834,120468,HTS022,2017-10-28,SK28-R1,97996,D05,SK28-R1_D05,SKMEL28,4.5,dabrafenib,2.5e-08,M,selumetinib,2.5e-07,M,246,67,2017-10-27 18:32:40,246,0.471765100148,0.0548371008232
114852,114852,120486,HTS022,2017-10-28,SK28-R1,97996,D06,SK28-R1_D06,SKMEL28,4.5,dabrafenib,2.5e-08,M,selumetinib,6.3e-08,M,199,79,2017-10-27 18:32:40,199,0.520963028495,0.0605557768257
114870,114870,120504,HTS022,2017-10-28,SK28-R1,97996,D07,SK28-R1_D07,SKMEL28,4.5,dabrafenib,2.5e-08,M,selumetinib,1.6e-08,M,207,72,2017-10-27 18:32:40,207,0.56995517987,0.0662505336945
114888,114888,120522,HTS022,2017-10-28,SK28-R1,97996,D08,SK28-R1_D08,SKMEL28,4.5,dabrafenib,2.5e-08,M,selumetinib,3.9e-09,M,262,73,2017-10-27 18:32:40,262,0.493751504049,0.0573927596608
114906,114906,120540,HTS022,2017-10-28,SK28-R1,97996,D09,SK28-R1_D09,SKMEL28,4.5,dabrafenib,2.5e-08,M,selumetinib,9.8e-10,M,216,81,2017-10-27 18:32:40,216,0.630290674874,0.0732638198018
114924,114924,120558,HTS022,2017-10-28,SK28-R1,97996,D10,SK28-R1_D10,SKMEL28,4.5,dabrafenib,2.5e-08,M,selumetinib,2.4e-10,M,232,66,2017-10-27 18:32:40,232,0.577404419107,0.0671164194562
114942,114942,120576,HTS022,2017-10-28,SK28-R1,97996,D11,SK28-R1_D11,SKMEL28,4.5,dabrafenib,2.5e-08,M,selumetinib,6.1e-11,M,190,67,2017-10-27 18:32:40,190,0.663847655473,0.0771644210286
114960,114960,120594,HTS022,2017-10-28,SK28-R1,97996,D12,SK28-R1_D12,SKMEL28,4.5,dabrafenib,2.5e-08,M,control,0.0,M,225,70,2017-10-27 18:32:40,225,0.589663102575,0.0685413461011
114978,114978,120612,HTS022,2017-10-28,SK28-R1,97996,D13,SK28-R1_D13,SKMEL28,4.5,dabrafenib,2.5e-08,M,cobimetinib,8e-07,M,241,77,2017-10-27 18:32:40,241,0.425363917159,0.0494435133173
114996,114996,120630,HTS022,2017-10-28,SK28-R1,97996,D14,SK28-R1_D14,SKMEL28,4.5,dabrafenib,2.5e-08,M,cobimetinib,2e-07,M,225,68,2017-10-27 18:32:40,225,0.432624080233,0.0502874212163
115014,115014,120648,HTS022,2017-10-28,SK28-R1,97996,D15,SK28-R1_D15,SKMEL28,4.5,dabrafenib,2.5e-08,M,cobimetinib,5e-08,M,241,79,2017-10-27 18:32:40,241,0.412373609202,0.047933543998
115032,115032,120666,HTS022,2017-10-28,SK28-R1,97996,D16,SK28-R1_D16,SKMEL28,4.5,dabrafenib,2.5e-08,M,cobimetinib,1.2e-08,M,229,73,2017-10-27 18:32:40,229,0.486584000803,0.0565596223685
115050,115050,120684,HTS022,2017-10-28,SK28-R1,97996,D17,SK28-R1_D17,SKMEL28,4.5,dabrafenib,2.5e-08,M,cobimetinib,3.1e-09,M,229,76,2017-10-27 18:32:40,229,0.468566411271,0.0544652911569
115068,115068,120702,HTS022,2017-10-28,SK28-R1,97996,D18,SK28-R1_D18,SKMEL28,4.5,dabrafenib,2.5e-08,M,cobimetinib,7.8e-10,M,224,72,2017-10-27 18:32:40,224,0.501045929666,0.0582406501743
115086,115086,120720,HTS022,2017-10-28,SK28-R1,97996,D19,SK28-R1_D19,SKMEL28,4.5,dabrafenib,2.5e-08,M,cobimetinib,2e-10,M,206,62,2017-10-27 18:32:40,206,0.55378766039,0.0643712511966
115104,115104,120738,HTS022,2017-10-28,SK28-R1,97996,D20,SK28-R1_D20,SKMEL28,4.5,dabrafenib,2.5e-08,M,cobimetinib,4.9e-11,M,214,67,2017-10-27 18:32:40,214,0.577879003023,0.0671715842109
115122,115122,120756,HTS022,2017-10-28,SK28-R1,97996,D21,SK28-R1_D21,SKMEL28,4.5,dabrafenib,2.5e-08,M,cobimetinib,1.2e-11,M,190,70,2017-10-27 18:32:40,190,0.59522538162,0.0691878951075
115140,115140,120774,HTS022,2017-10-28,SK28-R1,97996,D22,SK28-R1_D22,SKMEL28,4.5,dabrafenib,2.5e-08,M,control,0.0,M,231,72,2017-10-27 18:32:40,231,0.689658000709,0.0801645677193
115158,115158,120792,HTS022,2017-10-28,SK28-R1,97996,D23,SK28-R1_D23,SKMEL28,4.5,control,0.0,M,control,0.0,M,184,72,2017-10-27 18:32:40,184,0.979265159856,0.113827967111
115176,115176,120810,HTS022,2017-10-28,SK28-R1,97996,E02,SK28-R1_E02,SKMEL28,4.5,control,0.0,M,control,0.0,M,160,75,2017-10-27 18:32:40,160,0.979227334023,0.113823570306
115194,115194,120828,HTS022,2017-10-28,SK28-R1,97996,E03,SK28-R1_E03,SKMEL28,4.5,dabrafenib,6.2e-09,M,selumetinib,4e-06,M,178,86,2017-10-27 18:32:40,178,0.469142516026,0.0545322565059
115212,115212,120846,HTS022,2017-10-28,SK28-R1,97996,E04,SK28-R1_E04,SKMEL28,4.5,dabrafenib,6.2e-09,M,selumetinib,1e-06,M,170,72,2017-10-27 18:32:40,170,0.532694808698,0.0619194572116
115230,115230,120864,HTS022,2017-10-28,SK28-R1,97996,E05,SK28-R1_E05,SKMEL28,4.5,dabrafenib,6.2e-09,M,selumetinib,2.5e-07,M,229,80,2017-10-27 18:32:40,229,0.483595716877,0.0562122697837
115248,115248,120882,HTS022,2017-10-28,SK28-R1,97996,E06,SK28-R1_E06,SKMEL28,4.5,dabrafenib,6.2e-09,M,selumetinib,6.3e-08,M,204,81,2017-10-27 18:32:40,204,0.528149942946,0.0613911704406
115266,115266,120900,HTS022,2017-10-28,SK28-R1,97996,E07,SK28-R1_E07,SKMEL28,4.5,dabrafenib,6.2e-09,M,selumetinib,1.6e-08,M,195,90,2017-10-27 18:32:40,195,0.561378341438,0.0652535778924
115284,115284,120918,HTS022,2017-10-28,SK28-R1,97996,E08,SK28-R1_E08,SKMEL28,4.5,dabrafenib,6.2e-09,M,selumetinib,3.9e-09,M,221,97,2017-10-27 18:32:40,221,0.536725094547,0.0623879301686
115302,115302,120936,HTS022,2017-10-28,SK28-R1,97996,E09,SK28-R1_E09,SKMEL28,4.5,dabrafenib,6.2e-09,M,selumetinib,9.8e-10,M,203,81,2017-10-27 18:32:40,203,0.596986633361,0.0693926197454
115320,115320,120954,HTS022,2017-10-28,SK28-R1,97996,E10,SK28-R1_E10,SKMEL28,4.5,dabrafenib,6.2e-09,M,selumetinib,2.4e-10,M,180,80,2017-10-27 18:32:40,180,0.666651647696,0.0774903518874
115338,115338,120972,HTS022,2017-10-28,SK28-R1,97996,E11,SK28-R1_E11,SKMEL28,4.5,dabrafenib,6.2e-09,M,selumetinib,6.1e-11,M,179,71,2017-10-27 18:32:40,179,0.649236553031,0.0754660535625
115356,115356,120990,HTS022,2017-10-28,SK28-R1,97996,E12,SK28-R1_E12,SKMEL28,4.5,dabrafenib,6.2e-09,M,control,0.0,M,169,55,2017-10-27 18:32:40,169,0.714081830656,0.0830035484427
115374,115374,121008,HTS022,2017-10-28,SK28-R1,97996,E13,SK28-R1_E13,SKMEL28,4.5,dabrafenib,6.2e-09,M,cobimetinib,8e-07,M,181,74,2017-10-27 18:32:40,181,0.448994024148,0.0521902331552
115392,115392,121026,HTS022,2017-10-28,SK28-R1,97996,E14,SK28-R1_E14,SKMEL28,4.5,dabrafenib,6.2e-09,M,cobimetinib,2e-07,M,220,76,2017-10-27 18:32:40,220,0.4624785244,0.053757646471
115410,115410,121044,HTS022,2017-10-28,SK28-R1,97996,E15,SK28-R1_E15,SKMEL28,4.5,dabrafenib,6.2e-09,M,cobimetinib,5e-08,M,249,89,2017-10-27 18:32:40,249,0.44157989652,0.0513284287018
115428,115428,121062,HTS022,2017-10-28,SK28-R1,97996,E16,SK28-R1_E16,SKMEL28,4.5,dabrafenib,6.2e-09,M,cobimetinib,1.2e-08,M,200,76,2017-10-27 18:32:40,200,0.525590520149,0.0610936678786
115446,115446,121080,HTS022,2017-10-28,SK28-R1,97996,E17,SK28-R1_E17,SKMEL28,4.5,dabrafenib,6.2e-09,M,cobimetinib,3.1e-09,M,198,70,2017-10-27 18:32:40,198,0.500884954611,0.0582219387323
115464,115464,121098,HTS022,2017-10-28,SK28-R1,97996,E18,SK28-R1_E18,SKMEL28,4.5,dabrafenib,6.2e-09,M,cobimetinib,7.8e-10,M,242,67,2017-10-27 18:32:40,242,0.502116144164,0.0583650499239
115482,115482,121116,HTS022,2017-10-28,SK28-R1,97996,E19,SK28-R1_E19,SKMEL28,4.5,dabrafenib,6.2e-09,M,cobimetinib,2e-10,M,206,75,2017-10-27 18:32:40,206,0.55780513592,0.0648382351059
115500,115500,121134,HTS022,2017-10-28,SK28-R1,97996,E20,SK28-R1_E20,SKMEL28,4.5,dabrafenib,6.2e-09,M,cobimetinib,4.9e-11,M,240,71,2017-10-27 18:32:40,240,0.585366420488,0.0680419077392
115518,115518,121152,HTS022,2017-10-28,SK28-R1,97996,E21,SK28-R1_E21,SKMEL28,4.5,dabrafenib,6.2e-09,M,cobimetinib,1.2e-11,M,258,89,2017-10-27 18:32:40,258,0.481946122068,0.0560205239406
115536,115536,121170,HTS022,2017-10-28,SK28-R1,97996,E22,SK28-R1_E22,SKMEL28,4.5,dabrafenib,6.2e-09,M,control,0.0,M,213,64,2017-10-27 18:32:40,213,0.687030666506,0.0798591712613
115554,115554,121188,HTS022,2017-10-28,SK28-R1,97996,E23,SK28-R1_E23,SKMEL28,4.5,control,0.0,M,control,0.0,M,215,84,2017-10-27 18:32:40,215,0.827818320189,0.0962240671751
115572,115572,121206,HTS022,2017-10-28,SK28-R1,97996,F02,SK28-R1_F02,SKMEL28,4.5,control,0.0,M,control,0.0,M,218,71,2017-10-27 18:32:40,218,0.892197014108,0.10370732723
115590,115590,121224,HTS022,2017-10-28,SK28-R1,97996,F03,SK28-R1_F03,SKMEL28,4.5,dabrafenib,1.6e-09,M,selumetinib,4e-06,M,246,72,2017-10-27 18:32:40,246,0.423448723537,0.0492208947605
115608,115608,121242,HTS022,2017-10-28,SK28-R1,97996,F04,SK28-R1_F04,SKMEL28,4.5,dabrafenib,1.6e-09,M,selumetinib,1e-06,M,225,78,2017-10-27 18:32:40,225,0.513234036583,0.0596573731317
115626,115626,121260,HTS022,2017-10-28,SK28-R1,97996,F05,SK28-R1_F05,SKMEL28,4.5,dabrafenib,1.6e-09,M,selumetinib,2.5e-07,M,216,68,2017-10-27 18:32:40,216,0.550135041073,0.0639466774974
115644,115644,121278,HTS022,2017-10-28,SK28-R1,97996,F06,SK28-R1_F06,SKMEL28,4.5,dabrafenib,1.6e-09,M,selumetinib,6.3e-08,M,276,80,2017-10-27 18:32:40,276,0.469220971848,0.0545413760652
115662,115662,121296,HTS022,2017-10-28,SK28-R1,97996,F07,SK28-R1_F07,SKMEL28,4.5,dabrafenib,1.6e-09,M,selumetinib,1.6e-08,M,183,68,2017-10-27 18:32:40,183,0.622147513658,0.0723172738354
115680,115680,121314,HTS022,2017-10-28,SK28-R1,97996,F08,SK28-R1_F08,SKMEL28,4.5,dabrafenib,1.6e-09,M,selumetinib,3.9e-09,M,225,74,2017-10-27 18:32:40,225,0.571647168329,0.0664472072969
115698,115698,121332,HTS022,2017-10-28,SK28-R1,97996,F09,SK28-R1_F09,SKMEL28,4.5,dabrafenib,1.6e-09,M,selumetinib,9.8e-10,M,188,55,2017-10-27 18:32:40,188,0.650295253967,0.075589114997
115716,115716,121350,HTS022,2017-10-28,SK28-R1,97996,F10,SK28-R1_F10,SKMEL28,4.5,dabrafenib,1.6e-09,M,selumetinib,2.4e-10,M,237,71,2017-10-27 18:32:40,237,0.646864004667,0.0751902729382
115734,115734,121368,HTS022,2017-10-28,SK28-R1,97996,F11,SK28-R1_F11,SKMEL28,4.5,dabrafenib,1.6e-09,M,selumetinib,6.1e-11,M,214,54,2017-10-27 18:32:40,214,0.609783064667,0.0708800532022
115752,115752,121386,HTS022,2017-10-28,SK28-R1,97996,F12,SK28-R1_F12,SKMEL28,4.5,dabrafenib,1.6e-09,M,control,0.0,M,222,74,2017-10-27 18:32:40,222,0.6493673636,0.0754812587405
115770,115770,121404,HTS022,2017-10-28,SK28-R1,97996,F13,SK28-R1_F13,SKMEL28,4.5,dabrafenib,1.6e-09,M,cobimetinib,8e-07,M,243,87,2017-10-27 18:32:40,243,0.436155805861,0.0506979424572
115788,115788,121422,HTS022,2017-10-28,SK28-R1,97996,F14,SK28-R1_F14,SKMEL28,4.5,dabrafenib,1.6e-09,M,cobimetinib,2e-07,M,241,74,2017-10-27 18:32:40,241,0.505924607257,0.0588077386148
115806,115806,121440,HTS022,2017-10-28,SK28-R1,97996,F15,SK28-R1_F15,SKMEL28,4.5,dabrafenib,1.6e-09,M,cobimetinib,5e-08,M,223,74,2017-10-27 18:32:40,223,0.506619644874,0.0588885284991
115824,115824,121458,HTS022,2017-10-28,SK28-R1,97996,F16,SK28-R1_F16,SKMEL28,4.5,dabrafenib,1.6e-09,M,cobimetinib,1.2e-08,M,224,71,2017-10-27 18:32:40,224,0.441278879547,0.0512934390468
115842,115842,121476,HTS022,2017-10-28,SK28-R1,97996,F17,SK28-R1_F17,SKMEL28,4.5,dabrafenib,1.6e-09,M,cobimetinib,3.1e-09,M,264,74,2017-10-27 18:32:40,264,0.43037571139,0.0500260749894
115860,115860,121494,HTS022,2017-10-28,SK28-R1,97996,F18,SK28-R1_F18,SKMEL28,4.5,dabrafenib,1.6e-09,M,cobimetinib,7.8e-10,M,267,76,2017-10-27 18:32:40,267,0.481557444786,0.0559753448138
115878,115878,121512,HTS022,2017-10-28,SK28-R1,97996,F19,SK28-R1_F19,SKMEL28,4.5,dabrafenib,1.6e-09,M,cobimetinib,2e-10,M,225,72,2017-10-27 18:32:40,225,0.546064061373,0.0634734743627
115896,115896,121530,HTS022,2017-10-28,SK28-R1,97996,F20,SK28-R1_F20,SKMEL28,4.5,dabrafenib,1.6e-09,M,cobimetinib,4.9e-11,M,217,63,2017-10-27 18:32:40,217,0.597380969875,0.0694384566909
115914,115914,121548,HTS022,2017-10-28,SK28-R1,97996,F21,SK28-R1_F21,SKMEL28,4.5,dabrafenib,1.6e-09,M,cobimetinib,1.2e-11,M,216,64,2017-10-27 18:32:40,216,0.639584458132,0.0743441119416
115932,115932,121566,HTS022,2017-10-28,SK28-R1,97996,F22,SK28-R1_F22,SKMEL28,4.5,dabrafenib,1.6e-09,M,control,0.0,M,208,74,2017-10-27 18:32:40,208,0.669800372934,0.0778563538729
115950,115950,121584,HTS022,2017-10-28,SK28-R1,97996,F23,SK28-R1_F23,SKMEL28,4.5,control,0.0,M,control,0.0,M,185,79,2017-10-27 18:32:40,185,1.0040635158,0.116710482041
115968,115968,121602,HTS022,2017-10-28,SK28-R1,97996,G02,SK28-R1_G02,SKMEL28,4.5,control,0.0,M,control,0.0,M,121,57,2017-10-27 18:32:40,121,1.17280117571,0.136324234874
115986,115986,121620,HTS022,2017-10-28,SK28-R1,97996,G03,SK28-R1_G03,SKMEL28,4.5,dabrafenib,3.9e-10,M,selumetinib,4e-06,M,142,66,2017-10-27 18:32:40,142,0.504940469354,0.0586933442491
116004,116004,121638,HTS022,2017-10-28,SK28-R1,97996,G04,SK28-R1_G04,SKMEL28,4.5,dabrafenib,3.9e-10,M,selumetinib,1e-06,M,153,83,2017-10-27 18:32:40,153,0.594406181043,0.0690926727509
116022,116022,121656,HTS022,2017-10-28,SK28-R1,97996,G05,SK28-R1_G05,SKMEL28,4.5,dabrafenib,3.9e-10,M,selumetinib,2.5e-07,M,184,79,2017-10-27 18:32:40,184,0.573110268521,0.0666172753514
116040,116040,121674,HTS022,2017-10-28,SK28-R1,97996,G06,SK28-R1_G06,SKMEL28,4.5,dabrafenib,3.9e-10,M,selumetinib,6.3e-08,M,195,79,2017-10-27 18:32:40,195,0.558397957887,0.0649071436325
116058,116058,121692,HTS022,2017-10-28,SK28-R1,97996,G07,SK28-R1_G07,SKMEL28,4.5,dabrafenib,3.9e-10,M,selumetinib,1.6e-08,M,183,78,2017-10-27 18:32:40,183,0.620132032604,0.0720829980534
116076,116076,121710,HTS022,2017-10-28,SK28-R1,97996,G08,SK28-R1_G08,SKMEL28,4.5,dabrafenib,3.9e-10,M,selumetinib,3.9e-09,M,207,65,2017-10-27 18:32:40,207,0.530274794964,0.0616381593008
116094,116094,121728,HTS022,2017-10-28,SK28-R1,97996,G09,SK28-R1_G09,SKMEL28,4.5,dabrafenib,3.9e-10,M,selumetinib,9.8e-10,M,176,80,2017-10-27 18:32:40,176,0.719323980428,0.0836128862159
116112,116112,121746,HTS022,2017-10-28,SK28-R1,97996,G10,SK28-R1_G10,SKMEL28,4.5,dabrafenib,3.9e-10,M,selumetinib,2.4e-10,M,164,61,2017-10-27 18:32:40,164,0.615916585714,0.0715930023202
116130,116130,121764,HTS022,2017-10-28,SK28-R1,97996,G11,SK28-R1_G11,SKMEL28,4.5,dabrafenib,3.9e-10,M,selumetinib,6.1e-11,M,173,66,2017-10-27 18:32:40,173,0.745311982527,0.086633683411
116148,116148,121782,HTS022,2017-10-28,SK28-R1,97996,G12,SK28-R1_G12,SKMEL28,4.5,dabrafenib,3.9e-10,M,control,0.0,M,210,77,2017-10-27 18:32:40,210,0.749388773891,0.0871075620829
116166,116166,121800,HTS022,2017-10-28,SK28-R1,97996,G13,SK28-R1_G13,SKMEL28,4.5,dabrafenib,3.9e-10,M,cobimetinib,8e-07,M,220,84,2017-10-27 18:32:40,220,0.41876326885,0.0486762661922
116184,116184,121818,HTS022,2017-10-28,SK28-R1,97996,G14,SK28-R1_G14,SKMEL28,4.5,dabrafenib,3.9e-10,M,cobimetinib,2e-07,M,204,76,2017-10-27 18:32:40,204,0.498689594342,0.0579667541237
116202,116202,121836,HTS022,2017-10-28,SK28-R1,97996,G15,SK28-R1_G15,SKMEL28,4.5,dabrafenib,3.9e-10,M,cobimetinib,5e-08,M,181,71,2017-10-27 18:32:40,181,0.512308264808,0.0595497631364
116220,116220,121854,HTS022,2017-10-28,SK28-R1,97996,G16,SK28-R1_G16,SKMEL28,4.5,dabrafenib,3.9e-10,M,cobimetinib,1.2e-08,M,237,75,2017-10-27 18:32:40,237,0.49876477815,0.0579754933502
