,index,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,rate,rate.95ci
1524,1550,HTS022,2017-10-28,2058-R2,97977,G20,2058-R2_G20,A2058,0.9,vemurafenib,7.8E-09,M,cobimetinib,4.9E-11,M,88,0,2017-10-27 14:56:22,88,0.03175,0.00076
1525,1551,HTS022,2017-10-28,2058-R2,97977,G21,2058-R2_G21,A2058,0.9,vemurafenib,7.8E-09,M,cobimetinib,1.2E-11,M,58,0,2017-10-27 14:56:22,58,0.03244,0.001
1526,1552,HTS022,2017-10-28,2058-R2,97977,G22,2058-R2_G22,A2058,0.9,vemurafenib,7.8E-09,M,control,0,M,59,0,2017-10-27 14:56:22,59,0.03727,0.00096
1527,1553,HTS022,2017-10-28,2058-R2,97977,G23,2058-R2_G23,A2058,0.9,control,0,M,control,0,M,75,0,2017-10-27 14:56:22,75,0.03549,0.00086
1528,1554,HTS022,2017-10-28,2058-R2,97977,H02,2058-R2_H02,A2058,0.9,control,0,M,control,0,M,81,0,2017-10-27 14:56:22,81,0.03472,0.00083
1529,1555,HTS022,2017-10-28,2058-R2,97977,H03,2058-R2_H03,A2058,0.9,control,0,M,selumetinib,0.000004,M,99,0,2017-10-27 14:56:22,99,0.02025,0.00126
1530,1556,HTS022,2017-10-28,2058-R2,97977,H04,2058-R2_H04,A2058,0.9,control,0,M,selumetinib,0.000001,M,77,1,2017-10-27 14:56:22,77,0.02371,0.00082
1531,1557,HTS022,2017-10-28,2058-R2,97977,H05,2058-R2_H05,A2058,0.9,control,0,M,selumetinib,0.00000025,M,101,0,2017-10-27 14:56:22,101,0.02522,0.00086
1532,1558,HTS022,2017-10-28,2058-R2,97977,H06,2058-R2_H06,A2058,0.9,control,0,M,selumetinib,0.000000063,M,101,0,2017-10-27 14:56:22,101,0.03108,0.00088
1533,1559,HTS022,2017-10-28,2058-R2,97977,H07,2058-R2_H07,A2058,0.9,control,0,M,selumetinib,0.000000016,M,91,0,2017-10-27 14:56:22,91,0.03319,0.00082
1534,1560,HTS022,2017-10-28,2058-R2,97977,H08,2058-R2_H08,A2058,0.9,control,0,M,selumetinib,3.9E-09,M,101,0,2017-10-27 14:56:22,101,0.03665,0.00082
1535,1561,HTS022,2017-10-28,2058-R2,97977,H09,2058-R2_H09,A2058,0.9,control,0,M,selumetinib,0.000000001,M,72,0,2017-10-27 14:56:22,72,0.03734,0.00056
1536,1562,HTS022,2017-10-28,2058-R2,97977,H10,2058-R2_H10,A2058,0.9,control,0,M,selumetinib,2.4E-10,M,93,0,2017-10-27 14:56:22,93,0.03805,0.00039
1537,1563,HTS022,2017-10-28,2058-R2,97977,H11,2058-R2_H11,A2058,0.9,control,0,M,selumetinib,6.1E-11,M,81,0,2017-10-27 14:56:22,81,0.0385,0.00064
1538,1564,HTS022,2017-10-28,2058-R2,97977,H12,2058-R2_H12,A2058,0.9,control,0,M,control,0,M,89,0,2017-10-27 14:56:22,89,0.03579,0.00063
1539,1565,HTS022,2017-10-28,2058-R2,97977,H13,2058-R2_H13,A2058,0.9,control,0,M,cobimetinib,0.0000008,M,99,0,2017-10-27 14:56:22,99,0.01263,0.00089
1540,1566,HTS022,2017-10-28,2058-R2,97977,H14,2058-R2_H14,A2058,0.9,control,0,M,cobimetinib,0.0000002,M,82,0,2017-10-27 14:56:22,82,0.01883,0.00149
1541,1567,HTS022,2017-10-28,2058-R2,97977,H15,2058-R2_H15,A2058,0.9,control,0,M,cobimetinib,0.00000005,M,50,0,2017-10-27 14:56:22,50,0.02037,0.00087
1542,1568,HTS022,2017-10-28,2058-R2,97977,H16,2058-R2_H16,A2058,0.9,control,0,M,cobimetinib,0.000000012,M,108,0,2017-10-27 14:56:22,108,0.01765,0.0012
1543,1569,HTS022,2017-10-28,2058-R2,97977,H17,2058-R2_H17,A2058,0.9,control,0,M,cobimetinib,3.1E-09,M,87,0,2017-10-27 14:56:22,87,0.02506,0.00105
1544,1570,HTS022,2017-10-28,2058-R2,97977,H18,2058-R2_H18,A2058,0.9,control,0,M,cobimetinib,7.8E-10,M,62,0,2017-10-27 14:56:22,62,0.03212,0.00101
1545,1571,HTS022,2017-10-28,2058-R2,97977,H19,2058-R2_H19,A2058,0.9,control,0,M,cobimetinib,2E-10,M,102,0,2017-10-27 14:56:22,102,0.03239,0.00064
1546,1572,HTS022,2017-10-28,2058-R2,97977,H20,2058-R2_H20,A2058,0.9,control,0,M,cobimetinib,4.9E-11,M,66,0,2017-10-27 14:56:22,66,0.03673,0.00064
1547,1573,HTS022,2017-10-28,2058-R2,97977,H21,2058-R2_H21,A2058,0.9,control,0,M,cobimetinib,1.2E-11,M,115,0,2017-10-27 14:56:22,115,0.0324,0.00065
1548,1574,HTS022,2017-10-28,2058-R2,97977,H22,2058-R2_H22,A2058,0.9,control,0,M,control,0,M,103,0,2017-10-27 14:56:22,103,0.03771,0.0006
1549,1575,HTS022,2017-10-28,2058-R2,97977,I03,2058-R2_I03,A2058,0.9,vemurafenib,0.000008,M,trametinib,0.0000004,M,44,0,2017-10-27 14:56:22,44,0.01956,0.00091
1550,1576,HTS022,2017-10-28,2058-R2,97977,I04,2058-R2_I04,A2058,0.9,vemurafenib,0.000008,M,trametinib,0.0000001,M,76,0,2017-10-27 14:56:22,76,0.02381,0.00072
1551,1577,HTS022,2017-10-28,2058-R2,97977,I05,2058-R2_I05,A2058,0.9,vemurafenib,0.000008,M,trametinib,0.000000025,M,81,0,2017-10-27 14:56:22,81,0.02413,0.00049
1552,1578,HTS022,2017-10-28,2058-R2,97977,I06,2058-R2_I06,A2058,0.9,vemurafenib,0.000008,M,trametinib,6.2E-09,M,71,1,2017-10-27 14:56:22,71,0.02218,0.00058
1553,1579,HTS022,2017-10-28,2058-R2,97977,I07,2058-R2_I07,A2058,0.9,vemurafenib,0.000008,M,trametinib,1.6E-09,M,71,0,2017-10-27 14:56:22,71,0.02372,0.00107
1554,1580,HTS022,2017-10-28,2058-R2,97977,I08,2058-R2_I08,A2058,0.9,vemurafenib,0.000008,M,trametinib,3.9E-10,M,91,0,2017-10-27 14:56:22,91,0.02778,0.00038
1555,1581,HTS022,2017-10-28,2058-R2,97977,I09,2058-R2_I09,A2058,0.9,vemurafenib,0.000008,M,trametinib,9.8E-11,M,105,0,2017-10-27 14:56:22,105,0.02786,0.00048
1556,1582,HTS022,2017-10-28,2058-R2,97977,I10,2058-R2_I10,A2058,0.9,vemurafenib,0.000008,M,trametinib,2.4E-11,M,85,0,2017-10-27 14:56:22,85,0.02684,0.00061
1557,1583,HTS022,2017-10-28,2058-R2,97977,I11,2058-R2_I11,A2058,0.9,vemurafenib,0.000008,M,trametinib,6.1E-12,M,120,0,2017-10-27 14:56:22,120,0.02615,0.00057
1558,1584,HTS022,2017-10-28,2058-R2,97977,I12,2058-R2_I12,A2058,0.9,vemurafenib,0.000008,M,control,0,M,70,0,2017-10-27 14:56:22,70,0.03256,0.00048
1559,1585,HTS022,2017-10-28,2058-R2,97977,I13,2058-R2_I13,A2058,0.9,vemurafenib,0.000008,M,pd98059,0.0000004,M,59,0,2017-10-27 14:56:22,59,0.02682,0.00064
1560,1586,HTS022,2017-10-28,2058-R2,97977,I14,2058-R2_I14,A2058,0.9,vemurafenib,0.000008,M,pd98059,0.0000001,M,73,0,2017-10-27 14:56:22,73,0.02791,0.00069
1561,1587,HTS022,2017-10-28,2058-R2,97977,I15,2058-R2_I15,A2058,0.9,vemurafenib,0.000008,M,pd98059,0.000000025,M,96,0,2017-10-27 14:56:22,96,0.03194,0.00075
1562,1588,HTS022,2017-10-28,2058-R2,97977,I16,2058-R2_I16,A2058,0.9,vemurafenib,0.000008,M,pd98059,6.2E-09,M,76,0,2017-10-27 14:56:22,76,0.03042,0.00068
1563,1589,HTS022,2017-10-28,2058-R2,97977,I17,2058-R2_I17,A2058,0.9,vemurafenib,0.000008,M,pd98059,1.6E-09,M,79,0,2017-10-27 14:56:22,79,0.03272,0.00043
1564,1590,HTS022,2017-10-28,2058-R2,97977,I18,2058-R2_I18,A2058,0.9,vemurafenib,0.000008,M,pd98059,3.9E-10,M,108,0,2017-10-27 14:56:22,108,0.03137,0.00045
1565,1591,HTS022,2017-10-28,2058-R2,97977,I19,2058-R2_I19,A2058,0.9,vemurafenib,0.000008,M,pd98059,9.8E-11,M,109,0,2017-10-27 14:56:22,109,0.03034,0.00054
1566,1592,HTS022,2017-10-28,2058-R2,97977,I20,2058-R2_I20,A2058,0.9,vemurafenib,0.000008,M,pd98059,2.4E-11,M,80,0,2017-10-27 14:56:22,80,0.03034,0.00047
1567,1593,HTS022,2017-10-28,2058-R2,97977,I21,2058-R2_I21,A2058,0.9,vemurafenib,0.000008,M,pd98059,6.1E-12,M,53,0,2017-10-27 14:56:22,53,0.02953,0.00039
1568,1594,HTS022,2017-10-28,2058-R2,97977,I22,2058-R2_I22,A2058,0.9,vemurafenib,0.000008,M,control,0,M,76,0,2017-10-27 14:56:22,76,0.03076,0.00071
1569,1595,HTS022,2017-10-28,2058-R2,97977,J02,2058-R2_J02,A2058,0.9,control,0,M,control,0,M,82,0,2017-10-27 14:56:22,82,0.03676,0.00061
1570,1596,HTS022,2017-10-28,2058-R2,97977,J03,2058-R2_J03,A2058,0.9,vemurafenib,0.000002,M,trametinib,0.0000004,M,85,0,2017-10-27 14:56:22,85,0.01868,0.0005
1571,1597,HTS022,2017-10-28,2058-R2,97977,J04,2058-R2_J04,A2058,0.9,vemurafenib,0.000002,M,trametinib,0.0000001,M,72,0,2017-10-27 14:56:22,72,0.02323,0.00071
1572,1598,HTS022,2017-10-28,2058-R2,97977,J05,2058-R2_J05,A2058,0.9,vemurafenib,0.000002,M,trametinib,0.000000025,M,85,0,2017-10-27 14:56:22,85,0.02431,0.00083
1573,1599,HTS022,2017-10-28,2058-R2,97977,J06,2058-R2_J06,A2058,0.9,vemurafenib,0.000002,M,trametinib,6.2E-09,M,89,0,2017-10-27 14:56:22,89,0.02627,0.00045
1574,1600,HTS022,2017-10-28,2058-R2,97977,J07,2058-R2_J07,A2058,0.9,vemurafenib,0.000002,M,trametinib,1.6E-09,M,98,0,2017-10-27 14:56:22,98,0.02812,0.00058
1575,1601,HTS022,2017-10-28,2058-R2,97977,J08,2058-R2_J08,A2058,0.9,vemurafenib,0.000002,M,trametinib,3.9E-10,M,104,0,2017-10-27 14:56:22,104,0.02972,0.00065
1576,1602,HTS022,2017-10-28,2058-R2,97977,J09,2058-R2_J09,A2058,0.9,vemurafenib,0.000002,M,trametinib,9.8E-11,M,113,0,2017-10-27 14:56:22,113,0.0312,0.00076
1577,1603,HTS022,2017-10-28,2058-R2,97977,J10,2058-R2_J10,A2058,0.9,vemurafenib,0.000002,M,trametinib,2.4E-11,M,101,0,2017-10-27 14:56:22,101,0.03209,0.00072
1578,1604,HTS022,2017-10-28,2058-R2,97977,J11,2058-R2_J11,A2058,0.9,vemurafenib,0.000002,M,trametinib,6.1E-12,M,82,0,2017-10-27 14:56:22,82,0.03163,0.00063
1579,1605,HTS022,2017-10-28,2058-R2,97977,J12,2058-R2_J12,A2058,0.9,vemurafenib,0.000002,M,control,0,M,93,0,2017-10-27 14:56:22,93,0.03132,0.00048
1580,1606,HTS022,2017-10-28,2058-R2,97977,J13,2058-R2_J13,A2058,0.9,vemurafenib,0.000002,M,pd98059,0.0000004,M,109,0,2017-10-27 14:56:22,109,0.03124,0.00113
1581,1607,HTS022,2017-10-28,2058-R2,97977,J14,2058-R2_J14,A2058,0.9,vemurafenib,0.000002,M,pd98059,0.0000001,M,122,0,2017-10-27 14:56:22,122,0.03109,0.00088
1582,1608,HTS022,2017-10-28,2058-R2,97977,J15,2058-R2_J15,A2058,0.9,vemurafenib,0.000002,M,pd98059,0.000000025,M,96,0,2017-10-27 14:56:22,96,0.033,0.00078
1583,1609,HTS022,2017-10-28,2058-R2,97977,J16,2058-R2_J16,A2058,0.9,vemurafenib,0.000002,M,pd98059,6.2E-09,M,85,0,2017-10-27 14:56:22,85,0.03676,0.00079
1584,1610,HTS022,2017-10-28,2058-R2,97977,J17,2058-R2_J17,A2058,0.9,vemurafenib,0.000002,M,pd98059,1.6E-09,M,95,0,2017-10-27 14:56:22,95,0.03441,0.00056
1585,1611,HTS022,2017-10-28,2058-R2,97977,J18,2058-R2_J18,A2058,0.9,vemurafenib,0.000002,M,pd98059,3.9E-10,M,88,0,2017-10-27 14:56:22,88,0.03464,0.00072
1586,1612,HTS022,2017-10-28,2058-R2,97977,J19,2058-R2_J19,A2058,0.9,vemurafenib,0.000002,M,pd98059,9.8E-11,M,108,0,2017-10-27 14:56:22,108,0.03129,0.00059
1587,1613,HTS022,2017-10-28,2058-R2,97977,J20,2058-R2_J20,A2058,0.9,vemurafenib,0.000002,M,pd98059,2.4E-11,M,101,0,2017-10-27 14:56:22,101,0.03189,0.00069
1588,1614,HTS022,2017-10-28,2058-R2,97977,J21,2058-R2_J21,A2058,0.9,vemurafenib,0.000002,M,pd98059,6.1E-12,M,50,0,2017-10-27 14:56:22,50,0.03602,0.00059
1589,1615,HTS022,2017-10-28,2058-R2,97977,J22,2058-R2_J22,A2058,0.9,vemurafenib,0.000002,M,control,0,M,104,0,2017-10-27 14:56:22,104,0.03367,0.0008
1590,1616,HTS022,2017-10-28,2058-R2,97977,K02,2058-R2_K02,A2058,0.9,control,0,M,control,0,M,120,0,2017-10-27 14:56:22,120,0.0342,0.00081
1591,1617,HTS022,2017-10-28,2058-R2,97977,K03,2058-R2_K03,A2058,0.9,vemurafenib,0.0000005,M,trametinib,0.0000004,M,87,0,2017-10-27 14:56:22,87,0.01477,0.00079
1592,1618,HTS022,2017-10-28,2058-R2,97977,K04,2058-R2_K04,A2058,0.9,vemurafenib,0.0000005,M,trametinib,0.0000001,M,94,0,2017-10-27 14:56:22,94,0.02208,0.0007
1593,1619,HTS022,2017-10-28,2058-R2,97977,K05,2058-R2_K05,A2058,0.9,vemurafenib,0.0000005,M,trametinib,0.000000025,M,112,0,2017-10-27 14:56:22,112,0.02553,0.00057
1594,1620,HTS022,2017-10-28,2058-R2,97977,K06,2058-R2_K06,A2058,0.9,vemurafenib,0.0000005,M,trametinib,6.2E-09,M,98,0,2017-10-27 14:56:22,98,0.02942,0.00082
1595,1621,HTS022,2017-10-28,2058-R2,97977,K07,2058-R2_K07,A2058,0.9,vemurafenib,0.0000005,M,trametinib,1.6E-09,M,80,0,2017-10-27 14:56:22,80,0.03017,0.00058
1596,1622,HTS022,2017-10-28,2058-R2,97977,K08,2058-R2_K08,A2058,0.9,vemurafenib,0.0000005,M,trametinib,3.9E-10,M,119,0,2017-10-27 14:56:22,119,0.03072,0.00117
1597,1623,HTS022,2017-10-28,2058-R2,97977,K09,2058-R2_K09,A2058,0.9,vemurafenib,0.0000005,M,trametinib,9.8E-11,M,84,0,2017-10-27 14:56:22,84,0.03646,0.00039
1598,1624,HTS022,2017-10-28,2058-R2,97977,K10,2058-R2_K10,A2058,0.9,vemurafenib,0.0000005,M,trametinib,2.4E-11,M,103,0,2017-10-27 14:56:22,103,0.03301,0.00094
1599,1625,HTS022,2017-10-28,2058-R2,97977,K11,2058-R2_K11,A2058,0.9,vemurafenib,0.0000005,M,trametinib,6.1E-12,M,110,0,2017-10-27 14:56:22,110,0.03253,0.0008
1600,1626,HTS022,2017-10-28,2058-R2,97977,K12,2058-R2_K12,A2058,0.9,vemurafenib,0.0000005,M,control,0,M,100,0,2017-10-27 14:56:22,100,0.03327,0.00034
1601,1627,HTS022,2017-10-28,2058-R2,97977,K13,2058-R2_K13,A2058,0.9,vemurafenib,0.0000005,M,pd98059,0.0000004,M,74,0,2017-10-27 14:56:22,74,0.03405,0.00054
1602,1628,HTS022,2017-10-28,2058-R2,97977,K14,2058-R2_K14,A2058,0.9,vemurafenib,0.0000005,M,pd98059,0.0000001,M,95,0,2017-10-27 14:56:22,95,0.03497,0.00064
1603,1629,HTS022,2017-10-28,2058-R2,97977,K15,2058-R2_K15,A2058,0.9,vemurafenib,0.0000005,M,pd98059,0.000000025,M,127,0,2017-10-27 14:56:22,127,0.03604,0.00082
1604,1630,HTS022,2017-10-28,2058-R2,97977,K16,2058-R2_K16,A2058,0.9,vemurafenib,0.0000005,M,pd98059,6.2E-09,M,114,0,2017-10-27 14:56:22,114,0.03655,0.00079
1605,1631,HTS022,2017-10-28,2058-R2,97977,K17,2058-R2_K17,A2058,0.9,vemurafenib,0.0000005,M,pd98059,1.6E-09,M,109,0,2017-10-27 14:56:22,109,0.0379,0.00092
1606,1632,HTS022,2017-10-28,2058-R2,97977,K18,2058-R2_K18,A2058,0.9,vemurafenib,0.0000005,M,pd98059,3.9E-10,M,97,0,2017-10-27 14:56:22,97,0.03541,0.00047
1607,1633,HTS022,2017-10-28,2058-R2,97977,K19,2058-R2_K19,A2058,0.9,vemurafenib,0.0000005,M,pd98059,9.8E-11,M,110,0,2017-10-27 14:56:22,110,0.03638,0.00095
1608,1634,HTS022,2017-10-28,2058-R2,97977,K20,2058-R2_K20,A2058,0.9,vemurafenib,0.0000005,M,pd98059,2.4E-11,M,122,0,2017-10-27 14:56:22,122,0.03724,0.00021
1609,1635,HTS022,2017-10-28,2058-R2,97977,K21,2058-R2_K21,A2058,0.9,vemurafenib,0.0000005,M,pd98059,6.1E-12,M,109,0,2017-10-27 14:56:22,109,0.03601,0.00049
1610,1636,HTS022,2017-10-28,2058-R2,97977,K22,2058-R2_K22,A2058,0.9,vemurafenib,0.0000005,M,control,0,M,97,0,2017-10-27 14:56:22,97,0.0353,0.00071
1611,1637,HTS022,2017-10-28,2058-R2,97977,K23,2058-R2_K23,A2058,0.9,control,0,M,control,0,M,86,0,2017-10-27 14:56:22,86,0.03522,0.00049
1612,1638,HTS022,2017-10-28,2058-R2,97977,L02,2058-R2_L02,A2058,0.9,control,0,M,control,0,M,115,0,2017-10-27 14:56:22,115,0.03657,0.00054
1613,1639,HTS022,2017-10-28,2058-R2,97977,L03,2058-R2_L03,A2058,0.9,vemurafenib,0.00000013,M,trametinib,0.0000004,M,70,0,2017-10-27 14:56:22,70,0.01422,0.00071
1614,1640,HTS022,2017-10-28,2058-R2,97977,L04,2058-R2_L04,A2058,0.9,vemurafenib,0.00000013,M,trametinib,0.0000001,M,81,0,2017-10-27 14:56:22,81,0.02512,0.00057
1615,1641,HTS022,2017-10-28,2058-R2,97977,L05,2058-R2_L05,A2058,0.9,vemurafenib,0.00000013,M,trametinib,0.000000025,M,91,0,2017-10-27 14:56:22,91,0.02202,0.00081
1616,1642,HTS022,2017-10-28,2058-R2,97977,L06,2058-R2_L06,A2058,0.9,vemurafenib,0.00000013,M,trametinib,6.2E-09,M,109,0,2017-10-27 14:56:22,109,0.02739,0.00083
1617,1643,HTS022,2017-10-28,2058-R2,97977,L07,2058-R2_L07,A2058,0.9,vemurafenib,0.00000013,M,trametinib,1.6E-09,M,102,1,2017-10-27 14:56:22,102,0.02954,0.00079
1618,1644,HTS022,2017-10-28,2058-R2,97977,L08,2058-R2_L08,A2058,0.9,vemurafenib,0.00000013,M,trametinib,3.9E-10,M,104,1,2017-10-27 14:56:22,104,0.03068,0.0005
1619,1645,HTS022,2017-10-28,2058-R2,97977,L09,2058-R2_L09,A2058,0.9,vemurafenib,0.00000013,M,trametinib,9.8E-11,M,62,0,2017-10-27 14:56:22,62,0.03314,0.00074
1620,1646,HTS022,2017-10-28,2058-R2,97977,L10,2058-R2_L10,A2058,0.9,vemurafenib,0.00000013,M,trametinib,2.4E-11,M,81,0,2017-10-27 14:56:22,81,0.03381,0.00055
1621,1647,HTS022,2017-10-28,2058-R2,97977,L11,2058-R2_L11,A2058,0.9,vemurafenib,0.00000013,M,trametinib,6.1E-12,M,89,0,2017-10-27 14:56:22,89,0.03166,0.00086
1622,1648,HTS022,2017-10-28,2058-R2,97977,L12,2058-R2_L12,A2058,0.9,vemurafenib,0.00000013,M,control,0,M,95,0,2017-10-27 14:56:22,95,0.03424,0.00093
1623,1649,HTS022,2017-10-28,2058-R2,97977,L13,2058-R2_L13,A2058,0.9,vemurafenib,0.00000013,M,pd98059,0.0000004,M,115,0,2017-10-27 14:56:22,115,0.03245,0.00062
1624,1650,HTS022,2017-10-28,2058-R2,97977,L14,2058-R2_L14,A2058,0.9,vemurafenib,0.00000013,M,pd98059,0.0000001,M,88,0,2017-10-27 14:56:22,88,0.03878,0.00078
1625,1651,HTS022,2017-10-28,2058-R2,97977,L15,2058-R2_L15,A2058,0.9,vemurafenib,0.00000013,M,pd98059,0.000000025,M,84,0,2017-10-27 14:56:22,84,0.03617,0.00049
1626,1652,HTS022,2017-10-28,2058-R2,97977,L16,2058-R2_L16,A2058,0.9,vemurafenib,0.00000013,M,pd98059,6.2E-09,M,83,0,2017-10-27 14:56:22,83,0.03661,0.00072
1627,1653,HTS022,2017-10-28,2058-R2,97977,L17,2058-R2_L17,A2058,0.9,vemurafenib,0.00000013,M,pd98059,1.6E-09,M,121,0,2017-10-27 14:56:22,121,0.03498,0.00077
1628,1654,HTS022,2017-10-28,2058-R2,97977,L18,2058-R2_L18,A2058,0.9,vemurafenib,0.00000013,M,pd98059,3.9E-10,M,100,0,2017-10-27 14:56:22,100,0.03702,0.00044
1629,1655,HTS022,2017-10-28,2058-R2,97977,L19,2058-R2_L19,A2058,0.9,vemurafenib,0.00000013,M,pd98059,9.8E-11,M,174,0,2017-10-27 14:56:22,174,0.0341,0.00127
1630,1656,HTS022,2017-10-28,2058-R2,97977,L20,2058-R2_L20,A2058,0.9,vemurafenib,0.00000013,M,pd98059,2.4E-11,M,106,0,2017-10-27 14:56:22,106,0.0356,0.0009
1631,1657,HTS022,2017-10-28,2058-R2,97977,L21,2058-R2_L21,A2058,0.9,vemurafenib,0.00000013,M,pd98059,6.1E-12,M,101,0,2017-10-27 14:56:22,101,0.03633,0.00081
1632,1658,HTS022,2017-10-28,2058-R2,97977,L22,2058-R2_L22,A2058,0.9,vemurafenib,0.00000013,M,control,0,M,82,0,2017-10-27 14:56:22,82,0.03644,0.00033
1633,1659,HTS022,2017-10-28,2058-R2,97977,L23,2058-R2_L23,A2058,0.9,control,0,M,control,0,M,125,0,2017-10-27 14:56:22,125,0.0363,0.00043
1634,1660,HTS022,2017-10-28,2058-R2,97977,M02,2058-R2_M02,A2058,0.9,control,0,M,control,0,M,81,0,2017-10-27 14:56:22,81,0.03725,0.00052
1635,1661,HTS022,2017-10-28,2058-R2,97977,M03,2058-R2_M03,A2058,0.9,vemurafenib,0.000000031,M,trametinib,0.0000004,M,64,0,2017-10-27 14:56:22,64,0.01545,0.00081
1636,1662,HTS022,2017-10-28,2058-R2,97977,M04,2058-R2_M04,A2058,0.9,vemurafenib,0.000000031,M,trametinib,0.0000001,M,82,0,2017-10-27 14:56:22,82,0.02395,0.00074
1637,1663,HTS022,2017-10-28,2058-R2,97977,M05,2058-R2_M05,A2058,0.9,vemurafenib,0.000000031,M,trametinib,0.000000025,M,82,0,2017-10-27 14:56:22,82,0.02494,0.00072
1638,1664,HTS022,2017-10-28,2058-R2,97977,M06,2058-R2_M06,A2058,0.9,vemurafenib,0.000000031,M,trametinib,6.2E-09,M,97,0,2017-10-27 14:56:22,97,0.02742,0.00077
1639,1665,HTS022,2017-10-28,2058-R2,97977,M07,2058-R2_M07,A2058,0.9,vemurafenib,0.000000031,M,trametinib,1.6E-09,M,113,0,2017-10-27 14:56:22,113,0.0293,0.001
1640,1666,HTS022,2017-10-28,2058-R2,97977,M08,2058-R2_M08,A2058,0.9,vemurafenib,0.000000031,M,trametinib,3.9E-10,M,100,0,2017-10-27 14:56:22,100,0.03304,0.00098
1641,1667,HTS022,2017-10-28,2058-R2,97977,M09,2058-R2_M09,A2058,0.9,vemurafenib,0.000000031,M,trametinib,9.8E-11,M,97,0,2017-10-27 14:56:22,97,0.03342,0.00041
1642,1668,HTS022,2017-10-28,2058-R2,97977,M10,2058-R2_M10,A2058,0.9,vemurafenib,0.000000031,M,trametinib,2.4E-11,M,101,0,2017-10-27 14:56:22,101,0.03545,0.00083
1643,1669,HTS022,2017-10-28,2058-R2,97977,M11,2058-R2_M11,A2058,0.9,vemurafenib,0.000000031,M,trametinib,6.1E-12,M,77,0,2017-10-27 14:56:22,77,0.03581,0.00064
1644,1670,HTS022,2017-10-28,2058-R2,97977,M12,2058-R2_M12,A2058,0.9,vemurafenib,0.000000031,M,control,0,M,109,0,2017-10-27 14:56:22,109,0.0351,0.00042
1645,1671,HTS022,2017-10-28,2058-R2,97977,M13,2058-R2_M13,A2058,0.9,vemurafenib,0.000000031,M,pd98059,0.0000004,M,94,0,2017-10-27 14:56:22,94,0.03551,0.00097
1646,1672,HTS022,2017-10-28,2058-R2,97977,M14,2058-R2_M14,A2058,0.9,vemurafenib,0.000000031,M,pd98059,0.0000001,M,89,0,2017-10-27 14:56:22,89,0.03663,0.00053
1647,1673,HTS022,2017-10-28,2058-R2,97977,M15,2058-R2_M15,A2058,0.9,vemurafenib,0.000000031,M,pd98059,0.000000025,M,77,0,2017-10-27 14:56:22,77,0.03871,0.00041
1648,1674,HTS022,2017-10-28,2058-R2,97977,M16,2058-R2_M16,A2058,0.9,vemurafenib,0.000000031,M,pd98059,6.2E-09,M,92,0,2017-10-27 14:56:22,92,0.03623,0.00086
1649,1675,HTS022,2017-10-28,2058-R2,97977,M17,2058-R2_M17,A2058,0.9,vemurafenib,0.000000031,M,pd98059,1.6E-09,M,97,0,2017-10-27 14:56:22,97,0.03546,0.00058
1650,1676,HTS022,2017-10-28,2058-R2,97977,M18,2058-R2_M18,A2058,0.9,vemurafenib,0.000000031,M,pd98059,3.9E-10,M,97,0,2017-10-27 14:56:22,97,0.0398,0.00029
1651,1677,HTS022,2017-10-28,2058-R2,97977,M19,2058-R2_M19,A2058,0.9,vemurafenib,0.000000031,M,pd98059,9.8E-11,M,116,0,2017-10-27 14:56:22,116,0.03736,0.00032
1652,1678,HTS022,2017-10-28,2058-R2,97977,M20,2058-R2_M20,A2058,0.9,vemurafenib,0.000000031,M,pd98059,2.4E-11,M,80,0,2017-10-27 14:56:22,80,0.04044,0.00049
1653,1679,HTS022,2017-10-28,2058-R2,97977,M21,2058-R2_M21,A2058,0.9,vemurafenib,0.000000031,M,pd98059,6.1E-12,M,80,0,2017-10-27 14:56:22,80,0.04133,0.00054
1654,1680,HTS022,2017-10-28,2058-R2,97977,M22,2058-R2_M22,A2058,0.9,vemurafenib,0.000000031,M,control,0,M,92,0,2017-10-27 14:56:22,92,0.03751,0.00033
1655,1681,HTS022,2017-10-28,2058-R2,97977,N02,2058-R2_N02,A2058,0.9,control,0,M,control,0,M,86,0,2017-10-27 14:56:22,86,0.03569,0.00054
1656,1682,HTS022,2017-10-28,2058-R2,97977,N03,2058-R2_N03,A2058,0.9,vemurafenib,7.8E-09,M,trametinib,0.0000004,M,112,0,2017-10-27 14:56:22,112,0.01805,0.00103
1657,1683,HTS022,2017-10-28,2058-R2,97977,N04,2058-R2_N04,A2058,0.9,vemurafenib,7.8E-09,M,trametinib,0.0000001,M,92,0,2017-10-27 14:56:22,92,0.02407,0.00047
1658,1684,HTS022,2017-10-28,2058-R2,97977,N05,2058-R2_N05,A2058,0.9,vemurafenib,7.8E-09,M,trametinib,0.000000025,M,96,0,2017-10-27 14:56:22,96,0.02313,0.00094
1659,1685,HTS022,2017-10-28,2058-R2,97977,N06,2058-R2_N06,A2058,0.9,vemurafenib,7.8E-09,M,trametinib,6.2E-09,M,83,0,2017-10-27 14:56:22,83,0.02791,0.00115
1660,1686,HTS022,2017-10-28,2058-R2,97977,N07,2058-R2_N07,A2058,0.9,vemurafenib,7.8E-09,M,trametinib,1.6E-09,M,99,0,2017-10-27 14:56:22,99,0.02815,0.00095
