"expt.id","expt.date","plate.name","plate.id","well","uid","cell.line","drug1","drug1.conc","drug1.units","drug2","drug2.conc","drug2.units","orig.cell.count","rate","rate.95ci","cld","cld2"
"HTS018","2017-07-28","BR1-O4a",95682,"N14","BR1-O4a_N14","BR1","osimertinib",2e-10,"M","carfilzomib",1e-06,"M",71,-0.06427,0.04982,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4a",95682,"N15","BR1-O4a_N15","BR1","osimertinib",2e-10,"M","carfilzomib",2.5e-07,"M",75,-0.0057,0.00288,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4a",95682,"N16","BR1-O4a_N16","BR1","osimertinib",2e-10,"M","carfilzomib",6.3e-08,"M",92,-0.02263,0.01319,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4a",95682,"N17","BR1-O4a_N17","BR1","osimertinib",2e-10,"M","carfilzomib",1.6e-08,"M",101,-0.04324,0.02562,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4a",95682,"N18","BR1-O4a_N18","BR1","osimertinib",2e-10,"M","carfilzomib",3.9e-09,"M",66,-0.01678,0.01029,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4a",95682,"N19","BR1-O4a_N19","BR1","osimertinib",2e-10,"M","carfilzomib",9.8e-10,"M",81,-0.00566,0.00478,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4a",95682,"N20","BR1-O4a_N20","BR1","osimertinib",2e-10,"M","carfilzomib",2.4e-10,"M",91,0.03444,0.00064,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4a",95682,"N21","BR1-O4a_N21","BR1","osimertinib",2e-10,"M","carfilzomib",6.1e-11,"M",72,0.0324,0.00138,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4a",95682,"N22","BR1-O4a_N22","BR1","osimertinib",2e-10,"M","control",0,"M",75,0.0415,0.00163,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O4b",95683,"G03","BR1-O4b_G03","BR1","osimertinib",2e-10,"M","tanespimycin",4e-06,"M",74,-0.00343,0.00051,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4b",95683,"G04","BR1-O4b_G04","BR1","osimertinib",2e-10,"M","tanespimycin",1e-06,"M",93,-0.00466,0.0015,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4b",95683,"G05","BR1-O4b_G05","BR1","osimertinib",2e-10,"M","tanespimycin",2.5e-07,"M",74,-0.00538,0.00244,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4b",95683,"G06","BR1-O4b_G06","BR1","osimertinib",2e-10,"M","tanespimycin",6.3e-08,"M",97,0.00377,0.00119,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4b",95683,"G07","BR1-O4b_G07","BR1","osimertinib",2e-10,"M","tanespimycin",1.6e-08,"M",91,0.0248,0.00163,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4b",95683,"G08","BR1-O4b_G08","BR1","osimertinib",2e-10,"M","tanespimycin",3.9e-09,"M",67,0.02955,0.00092,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4b",95683,"G09","BR1-O4b_G09","BR1","osimertinib",2e-10,"M","tanespimycin",9.8e-10,"M",126,0.03591,0.00105,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4b",95683,"G10","BR1-O4b_G10","BR1","osimertinib",2e-10,"M","tanespimycin",2.4e-10,"M",114,0.03663,0.00083,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4b",95683,"G11","BR1-O4b_G11","BR1","osimertinib",2e-10,"M","tanespimycin",6.1e-11,"M",95,0.03091,0.00144,"BR1_osimertinib","BR1_osimertinib_tanespimycin"
"HTS018","2017-07-28","BR1-O4b",95683,"G12","BR1-O4b_G12","BR1","osimertinib",2e-10,"M","control",0,"M",99,0.03916,0.00082,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O4b",95683,"G13","BR1-O4b_G13","BR1","osimertinib",2e-10,"M","cabozantinib",4e-06,"M",105,0.01719,0.00285,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4b",95683,"G14","BR1-O4b_G14","BR1","osimertinib",2e-10,"M","cabozantinib",1e-06,"M",76,0.03299,0.00154,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4b",95683,"G15","BR1-O4b_G15","BR1","osimertinib",2e-10,"M","cabozantinib",2.5e-07,"M",87,0.03455,0.00112,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4b",95683,"G16","BR1-O4b_G16","BR1","osimertinib",2e-10,"M","cabozantinib",6.3e-08,"M",108,0.03716,0.00078,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4b",95683,"G17","BR1-O4b_G17","BR1","osimertinib",2e-10,"M","cabozantinib",1.6e-08,"M",102,0.0382,0.00109,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4b",95683,"G18","BR1-O4b_G18","BR1","osimertinib",2e-10,"M","cabozantinib",3.9e-09,"M",66,0.04273,0.00129,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4b",95683,"G19","BR1-O4b_G19","BR1","osimertinib",2e-10,"M","cabozantinib",9.8e-10,"M",90,0.03211,0.00141,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4b",95683,"G20","BR1-O4b_G20","BR1","osimertinib",2e-10,"M","cabozantinib",2.4e-10,"M",112,0.0373,0.00071,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4b",95683,"G21","BR1-O4b_G21","BR1","osimertinib",2e-10,"M","cabozantinib",6.1e-11,"M",100,0.03593,0.0011,"BR1_osimertinib","BR1_osimertinib_cabozantinib"
"HTS018","2017-07-28","BR1-O4b",95683,"G22","BR1-O4b_G22","BR1","osimertinib",2e-10,"M","control",0,"M",67,0.03944,0.0011,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O4b",95683,"N03","BR1-O4b_N03","BR1","osimertinib",2e-10,"M","buparlisib",4e-06,"M",64,-0.00848,0.00173,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4b",95683,"N04","BR1-O4b_N04","BR1","osimertinib",2e-10,"M","buparlisib",1e-06,"M",95,0.00347,0.00065,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4b",95683,"N05","BR1-O4b_N05","BR1","osimertinib",2e-10,"M","buparlisib",2.5e-07,"M",75,0.01317,0.00071,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4b",95683,"N06","BR1-O4b_N06","BR1","osimertinib",2e-10,"M","buparlisib",6.3e-08,"M",86,0.0148,0.00062,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4b",95683,"N07","BR1-O4b_N07","BR1","osimertinib",2e-10,"M","buparlisib",1.6e-08,"M",111,0.01729,0.00099,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4b",95683,"N08","BR1-O4b_N08","BR1","osimertinib",2e-10,"M","buparlisib",3.9e-09,"M",78,0.01845,0.00128,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4b",95683,"N09","BR1-O4b_N09","BR1","osimertinib",2e-10,"M","buparlisib",9.8e-10,"M",85,0.01806,0.00045,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4b",95683,"N10","BR1-O4b_N10","BR1","osimertinib",2e-10,"M","buparlisib",2.4e-10,"M",119,0.01924,0.00121,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4b",95683,"N11","BR1-O4b_N11","BR1","osimertinib",2e-10,"M","buparlisib",6.1e-11,"M",67,0.02107,0.00168,"BR1_osimertinib","BR1_osimertinib_buparlisib"
"HTS018","2017-07-28","BR1-O4b",95683,"N12","BR1-O4b_N12","BR1","osimertinib",2e-10,"M","control",0,"M",84,0.03673,0.00073,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O4b",95683,"N13","BR1-O4b_N13","BR1","osimertinib",2e-10,"M","carfilzomib",4e-06,"M",82,-0.00529,0.00217,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4b",95683,"N14","BR1-O4b_N14","BR1","osimertinib",2e-10,"M","carfilzomib",1e-06,"M",62,-0.00588,0.00284,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4b",95683,"N15","BR1-O4b_N15","BR1","osimertinib",2e-10,"M","carfilzomib",2.5e-07,"M",89,-0.00515,0.00229,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4b",95683,"N16","BR1-O4b_N16","BR1","osimertinib",2e-10,"M","carfilzomib",6.3e-08,"M",72,-0.01913,0.00996,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4b",95683,"N17","BR1-O4b_N17","BR1","osimertinib",2e-10,"M","carfilzomib",1.6e-08,"M",108,-0.04529,0.02591,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4b",95683,"N18","BR1-O4b_N18","BR1","osimertinib",2e-10,"M","carfilzomib",3.9e-09,"M",72,-0.03475,0.01771,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4b",95683,"N19","BR1-O4b_N19","BR1","osimertinib",2e-10,"M","carfilzomib",9.8e-10,"M",109,-0.02765,0.01572,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4b",95683,"N20","BR1-O4b_N20","BR1","osimertinib",2e-10,"M","carfilzomib",2.4e-10,"M",120,0.02653,0.00142,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4b",95683,"N21","BR1-O4b_N21","BR1","osimertinib",2e-10,"M","carfilzomib",6.1e-11,"M",86,0.02947,0.00145,"BR1_osimertinib","BR1_osimertinib_carfilzomib"
"HTS018","2017-07-28","BR1-O4b",95683,"N22","BR1-O4b_N22","BR1","osimertinib",2e-10,"M","control",0,"M",77,0.04354,0.00094,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O5a",95684,"G03","BR1-O5a_G03","BR1","osimertinib",2e-10,"M","dactolisib",4e-06,"M",62,-0.00845,0.00444,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5a",95684,"G04","BR1-O5a_G04","BR1","osimertinib",2e-10,"M","dactolisib",1e-06,"M",57,-0.00227,0.00167,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5a",95684,"G05","BR1-O5a_G05","BR1","osimertinib",2e-10,"M","dactolisib",2.5e-07,"M",57,0.00976,0.00078,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5a",95684,"G06","BR1-O5a_G06","BR1","osimertinib",2e-10,"M","dactolisib",6.3e-08,"M",88,0.02311,0.00137,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5a",95684,"G07","BR1-O5a_G07","BR1","osimertinib",2e-10,"M","dactolisib",1.6e-08,"M",102,0.03307,0.00067,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5a",95684,"G08","BR1-O5a_G08","BR1","osimertinib",2e-10,"M","dactolisib",3.9e-09,"M",115,0.02635,0.00089,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5a",95684,"G09","BR1-O5a_G09","BR1","osimertinib",2e-10,"M","dactolisib",9.8e-10,"M",101,0.03474,0.00065,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5a",95684,"G10","BR1-O5a_G10","BR1","osimertinib",2e-10,"M","dactolisib",2.4e-10,"M",95,0.0344,0.00101,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5a",95684,"G11","BR1-O5a_G11","BR1","osimertinib",2e-10,"M","dactolisib",6.1e-11,"M",102,0.02777,0.00107,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5a",95684,"G12","BR1-O5a_G12","BR1","osimertinib",2e-10,"M","control",0,"M",116,0.03855,0.00044,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O5a",95684,"G13","BR1-O5a_G13","BR1","osimertinib",2e-10,"M","ponatinib",4e-06,"M",94,-0.00644,0.00361,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5a",95684,"G14","BR1-O5a_G14","BR1","osimertinib",2e-10,"M","ponatinib",1e-06,"M",106,0.00908,0.00076,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5a",95684,"G15","BR1-O5a_G15","BR1","osimertinib",2e-10,"M","ponatinib",2.5e-07,"M",89,0.03255,0.00118,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5a",95684,"G16","BR1-O5a_G16","BR1","osimertinib",2e-10,"M","ponatinib",6.3e-08,"M",117,0.03605,0.00075,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5a",95684,"G17","BR1-O5a_G17","BR1","osimertinib",2e-10,"M","ponatinib",1.6e-08,"M",94,0.0386,0.0012,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5a",95684,"G18","BR1-O5a_G18","BR1","osimertinib",2e-10,"M","ponatinib",3.9e-09,"M",139,0.03661,0.00074,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5a",95684,"G19","BR1-O5a_G19","BR1","osimertinib",2e-10,"M","ponatinib",9.8e-10,"M",78,0.03448,0.00074,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5a",95684,"G20","BR1-O5a_G20","BR1","osimertinib",2e-10,"M","ponatinib",2.4e-10,"M",86,0.03564,0.001,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5a",95684,"G21","BR1-O5a_G21","BR1","osimertinib",2e-10,"M","ponatinib",6.1e-11,"M",74,0.03871,0.00085,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5a",95684,"G22","BR1-O5a_G22","BR1","osimertinib",2e-10,"M","control",0,"M",71,0.03886,0.00108,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O5a",95684,"N03","BR1-O5a_N03","BR1","osimertinib",2e-10,"M","crizotinib",4e-06,"M",111,0.00285,0.00118,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N04","BR1-O5a_N04","BR1","osimertinib",2e-10,"M","crizotinib",1e-06,"M",64,0.00972,0.00137,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N05","BR1-O5a_N05","BR1","osimertinib",2e-10,"M","crizotinib",2.5e-07,"M",76,0.01272,0.00075,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N06","BR1-O5a_N06","BR1","osimertinib",2e-10,"M","crizotinib",6.3e-08,"M",78,0.01808,0.00072,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N07","BR1-O5a_N07","BR1","osimertinib",2e-10,"M","crizotinib",1.6e-08,"M",79,0.01828,0.00114,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N08","BR1-O5a_N08","BR1","osimertinib",2e-10,"M","crizotinib",3.9e-09,"M",60,0.02462,9e-04,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N09","BR1-O5a_N09","BR1","osimertinib",2e-10,"M","crizotinib",9.8e-10,"M",59,0.01968,0.00105,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N10","BR1-O5a_N10","BR1","osimertinib",2e-10,"M","crizotinib",2.4e-10,"M",100,0.01663,0.00119,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N11","BR1-O5a_N11","BR1","osimertinib",2e-10,"M","crizotinib",6.1e-11,"M",55,0.02138,0.00131,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N12","BR1-O5a_N12","BR1","osimertinib",2e-10,"M","control",0,"M",112,0.03435,0.00046,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O5a",95684,"N13","BR1-O5a_N13","BR1","osimertinib",2e-10,"M","bosutinib",4e-06,"M",77,-0.03133,0.01134,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N14","BR1-O5a_N14","BR1","osimertinib",2e-10,"M","bosutinib",1e-06,"M",73,-0.01778,0.0075,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N15","BR1-O5a_N15","BR1","osimertinib",2e-10,"M","bosutinib",2.5e-07,"M",81,0.02166,0.00151,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N16","BR1-O5a_N16","BR1","osimertinib",2e-10,"M","bosutinib",6.3e-08,"M",74,0.03196,0.00084,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N17","BR1-O5a_N17","BR1","osimertinib",2e-10,"M","bosutinib",1.6e-08,"M",72,0.03585,0.00116,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N18","BR1-O5a_N18","BR1","osimertinib",2e-10,"M","bosutinib",3.9e-09,"M",71,0.03588,0.00115,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N19","BR1-O5a_N19","BR1","osimertinib",2e-10,"M","bosutinib",9.8e-10,"M",101,0.03502,0.00122,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N20","BR1-O5a_N20","BR1","osimertinib",2e-10,"M","bosutinib",2.4e-10,"M",81,0.04116,0.00092,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N21","BR1-O5a_N21","BR1","osimertinib",2e-10,"M","bosutinib",6.1e-11,"M",60,0.0409,0.00114,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5a",95684,"N22","BR1-O5a_N22","BR1","osimertinib",2e-10,"M","control",0,"M",64,0.04211,0.00118,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O5b",95685,"G03","BR1-O5b_G03","BR1","osimertinib",2e-10,"M","dactolisib",4e-06,"M",65,-0.00642,0.00432,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5b",95685,"G04","BR1-O5b_G04","BR1","osimertinib",2e-10,"M","dactolisib",1e-06,"M",82,-0.01773,0.00913,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5b",95685,"G05","BR1-O5b_G05","BR1","osimertinib",2e-10,"M","dactolisib",2.5e-07,"M",73,0.00823,0.00105,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5b",95685,"G06","BR1-O5b_G06","BR1","osimertinib",2e-10,"M","dactolisib",6.3e-08,"M",67,0.02506,0.00113,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5b",95685,"G07","BR1-O5b_G07","BR1","osimertinib",2e-10,"M","dactolisib",1.6e-08,"M",86,0.03081,0.00124,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5b",95685,"G08","BR1-O5b_G08","BR1","osimertinib",2e-10,"M","dactolisib",3.9e-09,"M",111,0.02989,0.00093,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5b",95685,"G09","BR1-O5b_G09","BR1","osimertinib",2e-10,"M","dactolisib",9.8e-10,"M",81,0.03312,0.00109,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5b",95685,"G10","BR1-O5b_G10","BR1","osimertinib",2e-10,"M","dactolisib",2.4e-10,"M",93,0.0357,0.00132,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5b",95685,"G11","BR1-O5b_G11","BR1","osimertinib",2e-10,"M","dactolisib",6.1e-11,"M",90,0.03484,0.001,"BR1_osimertinib","BR1_osimertinib_dactolisib"
"HTS018","2017-07-28","BR1-O5b",95685,"G12","BR1-O5b_G12","BR1","osimertinib",2e-10,"M","control",0,"M",153,0.03613,0.00075,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O5b",95685,"G13","BR1-O5b_G13","BR1","osimertinib",2e-10,"M","ponatinib",4e-06,"M",115,-0.04714,0.02431,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5b",95685,"G14","BR1-O5b_G14","BR1","osimertinib",2e-10,"M","ponatinib",1e-06,"M",114,0.00854,0.00194,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5b",95685,"G15","BR1-O5b_G15","BR1","osimertinib",2e-10,"M","ponatinib",2.5e-07,"M",111,0.02941,0.00129,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5b",95685,"G16","BR1-O5b_G16","BR1","osimertinib",2e-10,"M","ponatinib",6.3e-08,"M",104,0.03616,0.00128,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5b",95685,"G17","BR1-O5b_G17","BR1","osimertinib",2e-10,"M","ponatinib",1.6e-08,"M",127,0.037,0.00044,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5b",95685,"G18","BR1-O5b_G18","BR1","osimertinib",2e-10,"M","ponatinib",3.9e-09,"M",69,0.03562,0.00057,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5b",95685,"G19","BR1-O5b_G19","BR1","osimertinib",2e-10,"M","ponatinib",9.8e-10,"M",82,0.03109,0.00139,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5b",95685,"G20","BR1-O5b_G20","BR1","osimertinib",2e-10,"M","ponatinib",2.4e-10,"M",56,0.04074,0.00148,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5b",95685,"G21","BR1-O5b_G21","BR1","osimertinib",2e-10,"M","ponatinib",6.1e-11,"M",101,0.03751,0.00091,"BR1_osimertinib","BR1_osimertinib_ponatinib"
"HTS018","2017-07-28","BR1-O5b",95685,"G22","BR1-O5b_G22","BR1","osimertinib",2e-10,"M","control",0,"M",90,0.03494,0.00126,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O5b",95685,"N03","BR1-O5b_N03","BR1","osimertinib",2e-10,"M","crizotinib",4e-06,"M",71,-0.00344,0.00122,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N04","BR1-O5b_N04","BR1","osimertinib",2e-10,"M","crizotinib",1e-06,"M",89,0.00949,0.00122,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N05","BR1-O5b_N05","BR1","osimertinib",2e-10,"M","crizotinib",2.5e-07,"M",93,0.01288,0.00136,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N06","BR1-O5b_N06","BR1","osimertinib",2e-10,"M","crizotinib",6.3e-08,"M",78,0.012,0.00156,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N07","BR1-O5b_N07","BR1","osimertinib",2e-10,"M","crizotinib",1.6e-08,"M",77,0.02259,0.00219,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N08","BR1-O5b_N08","BR1","osimertinib",2e-10,"M","crizotinib",3.9e-09,"M",72,0.01844,0.00103,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N09","BR1-O5b_N09","BR1","osimertinib",2e-10,"M","crizotinib",9.8e-10,"M",55,0.01841,0.00226,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N10","BR1-O5b_N10","BR1","osimertinib",2e-10,"M","crizotinib",2.4e-10,"M",94,0.02597,0.00145,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N11","BR1-O5b_N11","BR1","osimertinib",2e-10,"M","crizotinib",6.1e-11,"M",71,0.02887,0.001,"BR1_osimertinib","BR1_osimertinib_crizotinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N12","BR1-O5b_N12","BR1","osimertinib",2e-10,"M","control",0,"M",118,0.03582,0.00118,"BR1_osimertinib","BR1_osimertinib_control"
"HTS018","2017-07-28","BR1-O5b",95685,"N13","BR1-O5b_N13","BR1","osimertinib",2e-10,"M","bosutinib",4e-06,"M",70,-0.04756,0.02235,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N14","BR1-O5b_N14","BR1","osimertinib",2e-10,"M","bosutinib",1e-06,"M",60,-0.04163,0.01837,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N15","BR1-O5b_N15","BR1","osimertinib",2e-10,"M","bosutinib",2.5e-07,"M",71,0.03489,0.00076,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N16","BR1-O5b_N16","BR1","osimertinib",2e-10,"M","bosutinib",6.3e-08,"M",68,0.03532,0.00054,"BR1_osimertinib","BR1_osimertinib_bosutinib"
"HTS018","2017-07-28","BR1-O5b",95685,"N17","BR1-O5b_N17","BR1","osimertinib",2e-10,"M","bosutinib",1.6e-08,"M",97,0.03853,0.00128,"BR1_osimertinib","BR1_osimertinib_bosutinib"
