,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,per_via,per_via_std
18560,HTS015,2017-06-02,PC9c1-D2b,93967,I07,PC9c1-D2b_I07,PC9c1,4.8,Loratadine,4.11e-08,M,osimertinib,2e-08,M,115,0,2017-06-02 15:48:09,115,0.358994816589,0.0335266673957
18576,HTS015,2017-06-02,PC9c1-D2b,93967,I08,PC9c1-D2b_I08,PC9c1,4.8,Loratadine,0.0,M,osimertinib,2e-08,M,132,1,2017-06-02 15:48:09,133,0.344303786806,0.0321546663347
18592,HTS015,2017-06-02,PC9c1-D2b,93967,I09,PC9c1-D2b_I09,PC9c1,4.8,Verteporfin,1e-05,M,osimertinib,2e-08,M,135,0,2017-06-02 15:48:09,135,0.33166888574,0.030974687945
18608,HTS015,2017-06-02,PC9c1-D2b,93967,I10,PC9c1-D2b_I10,PC9c1,4.8,Verteporfin,3.1e-06,M,osimertinib,2e-08,M,96,1,2017-06-02 15:48:09,97,0.356658960715,0.0333085208951
18624,HTS015,2017-06-02,PC9c1-D2b,93967,I11,PC9c1-D2b_I11,PC9c1,4.8,Verteporfin,1.11e-06,M,osimertinib,2e-08,M,122,0,2017-06-02 15:48:09,122,0.356467215299,0.0332906137151
18640,HTS015,2017-06-02,PC9c1-D2b,93967,I12,PC9c1-D2b_I12,PC9c1,4.8,Verteporfin,3.7e-07,M,osimertinib,2e-08,M,150,0,2017-06-02 15:48:09,150,0.325466689207,0.0303954623665
18656,HTS015,2017-06-02,PC9c1-D2b,93967,I13,PC9c1-D2b_I13,PC9c1,4.8,Verteporfin,1.23e-07,M,osimertinib,2e-08,M,144,0,2017-06-02 15:48:09,144,0.328889241636,0.0307150958867
18672,HTS015,2017-06-02,PC9c1-D2b,93967,I14,PC9c1-D2b_I14,PC9c1,4.8,Verteporfin,4.11e-08,M,osimertinib,2e-08,M,107,0,2017-06-02 15:48:09,107,0.342626559801,0.0319980294438
18688,HTS015,2017-06-02,PC9c1-D2b,93967,I15,PC9c1-D2b_I15,PC9c1,4.8,Verteporfin,0.0,M,osimertinib,2e-08,M,120,1,2017-06-02 15:48:09,121,0.352395455659,0.0329103504777
18704,HTS015,2017-06-02,PC9c1-D2b,93967,I16,PC9c1-D2b_I16,PC9c1,4.8,Bazedoxifene,1e-05,M,osimertinib,2e-08,M,128,0,2017-06-02 15:48:09,128,0.203722045395,0.0190256821033
18720,HTS015,2017-06-02,PC9c1-D2b,93967,I17,PC9c1-D2b_I17,PC9c1,4.8,Bazedoxifene,3.1e-06,M,osimertinib,2e-08,M,126,1,2017-06-02 15:48:09,127,0.360581120509,0.033674812944
18736,HTS015,2017-06-02,PC9c1-D2b,93967,I18,PC9c1-D2b_I18,PC9c1,4.8,Bazedoxifene,1.11e-06,M,osimertinib,2e-08,M,135,1,2017-06-02 15:48:09,136,0.357199668033,0.0333590177646
18752,HTS015,2017-06-02,PC9c1-D2b,93967,I19,PC9c1-D2b_I19,PC9c1,4.8,Bazedoxifene,3.7e-07,M,osimertinib,2e-08,M,139,0,2017-06-02 15:48:09,139,0.327662080274,0.0306004908035
18768,HTS015,2017-06-02,PC9c1-D2b,93967,I20,PC9c1-D2b_I20,PC9c1,4.8,Bazedoxifene,1.23e-07,M,osimertinib,2e-08,M,139,0,2017-06-02 15:48:09,139,0.385136534286,0.0359680527135
18784,HTS015,2017-06-02,PC9c1-D2b,93967,I21,PC9c1-D2b_I21,PC9c1,4.8,Bazedoxifene,4.11e-08,M,osimertinib,2e-08,M,105,1,2017-06-02 15:48:09,106,0.412687099647,0.0385410108698
18800,HTS015,2017-06-02,PC9c1-D2b,93967,I22,PC9c1-D2b_I22,PC9c1,4.8,Bazedoxifene,0.0,M,osimertinib,2e-08,M,148,0,2017-06-02 15:48:09,148,0.344064986115,0.0321323646441
18816,HTS015,2017-06-02,PC9c1-D2b,93967,I23,PC9c1-D2b_I23,PC9c1,4.8,control,0.0,M,control,0.0,M,111,2,2017-06-02 15:48:09,113,1.05666999137,0.0986828269119
18832,HTS015,2017-06-02,PC9c1-D2b,93967,J02,PC9c1-D2b_J02,PC9c1,4.8,Loratadine,1e-05,M,osimertinib,2e-07,M,102,0,2017-06-02 15:48:09,102,0.311415095769,0.0290831785179
18848,HTS015,2017-06-02,PC9c1-D2b,93967,J03,PC9c1-D2b_J03,PC9c1,4.8,Loratadine,3.1e-06,M,osimertinib,2e-07,M,101,0,2017-06-02 15:48:09,101,0.37867756553,0.0353648470759
18864,HTS015,2017-06-02,PC9c1-D2b,93967,J04,PC9c1-D2b_J04,PC9c1,4.8,Loratadine,1.11e-06,M,osimertinib,2e-07,M,98,0,2017-06-02 15:48:09,98,0.36122699197,0.0337351311342
18880,HTS015,2017-06-02,PC9c1-D2b,93967,J05,PC9c1-D2b_J05,PC9c1,4.8,Loratadine,3.7e-07,M,osimertinib,2e-07,M,92,0,2017-06-02 15:48:09,92,0.341263267165,0.0318707110073
18896,HTS015,2017-06-02,PC9c1-D2b,93967,J06,PC9c1-D2b_J06,PC9c1,4.8,Loratadine,1.23e-07,M,osimertinib,2e-07,M,113,0,2017-06-02 15:48:09,113,0.342761776541,0.0320106573884
18912,HTS015,2017-06-02,PC9c1-D2b,93967,J07,PC9c1-D2b_J07,PC9c1,4.8,Loratadine,4.11e-08,M,osimertinib,2e-07,M,91,0,2017-06-02 15:48:09,91,0.314886987421,0.0294074198475
18928,HTS015,2017-06-02,PC9c1-D2b,93967,J08,PC9c1-D2b_J08,PC9c1,4.8,Loratadine,0.0,M,osimertinib,2e-07,M,110,3,2017-06-02 15:48:09,113,0.339921647776,0.0317454166438
18944,HTS015,2017-06-02,PC9c1-D2b,93967,J09,PC9c1-D2b_J09,PC9c1,4.8,Verteporfin,1e-05,M,osimertinib,2e-07,M,117,0,2017-06-02 15:48:09,117,0.334535664428,0.0312424175364
18960,HTS015,2017-06-02,PC9c1-D2b,93967,J10,PC9c1-D2b_J10,PC9c1,4.8,Verteporfin,3.1e-06,M,osimertinib,2e-07,M,113,1,2017-06-02 15:48:09,114,0.352016567694,0.0328749659814
18976,HTS015,2017-06-02,PC9c1-D2b,93967,J11,PC9c1-D2b_J11,PC9c1,4.8,Verteporfin,1.11e-06,M,osimertinib,2e-07,M,117,1,2017-06-02 15:48:09,118,0.374196295585,0.0349463395098
18992,HTS015,2017-06-02,PC9c1-D2b,93967,J12,PC9c1-D2b_J12,PC9c1,4.8,Verteporfin,3.7e-07,M,osimertinib,2e-07,M,118,0,2017-06-02 15:48:09,118,0.370607926542,0.0346112203108
19008,HTS015,2017-06-02,PC9c1-D2b,93967,J13,PC9c1-D2b_J13,PC9c1,4.8,Verteporfin,1.23e-07,M,osimertinib,2e-07,M,158,0,2017-06-02 15:48:09,158,0.312462983715,0.0291810411861
19024,HTS015,2017-06-02,PC9c1-D2b,93967,J14,PC9c1-D2b_J14,PC9c1,4.8,Verteporfin,4.11e-08,M,osimertinib,2e-07,M,122,0,2017-06-02 15:48:09,122,0.368894278183,0.0344511820152
19040,HTS015,2017-06-02,PC9c1-D2b,93967,J15,PC9c1-D2b_J15,PC9c1,4.8,Verteporfin,0.0,M,osimertinib,2e-07,M,103,1,2017-06-02 15:48:09,104,0.318531212557,0.029747755469
19056,HTS015,2017-06-02,PC9c1-D2b,93967,J16,PC9c1-D2b_J16,PC9c1,4.8,Bazedoxifene,1e-05,M,osimertinib,2e-07,M,94,1,2017-06-02 15:48:09,95,0.234462612809,0.0218965558084
19072,HTS015,2017-06-02,PC9c1-D2b,93967,J17,PC9c1-D2b_J17,PC9c1,4.8,Bazedoxifene,3.1e-06,M,osimertinib,2e-07,M,118,0,2017-06-02 15:48:09,118,0.288880727288,0.0269786849649
19088,HTS015,2017-06-02,PC9c1-D2b,93967,J18,PC9c1-D2b_J18,PC9c1,4.8,Bazedoxifene,1.11e-06,M,osimertinib,2e-07,M,129,0,2017-06-02 15:48:09,129,0.342932932598,0.0320266417201
19104,HTS015,2017-06-02,PC9c1-D2b,93967,J19,PC9c1-D2b_J19,PC9c1,4.8,Bazedoxifene,3.7e-07,M,osimertinib,2e-07,M,125,2,2017-06-02 15:48:09,127,0.385259445819,0.0359795314699
19120,HTS015,2017-06-02,PC9c1-D2b,93967,J20,PC9c1-D2b_J20,PC9c1,4.8,Bazedoxifene,1.23e-07,M,osimertinib,2e-07,M,117,0,2017-06-02 15:48:09,117,0.35515431354,0.0331680013025
19136,HTS015,2017-06-02,PC9c1-D2b,93967,J21,PC9c1-D2b_J21,PC9c1,4.8,Bazedoxifene,4.11e-08,M,osimertinib,2e-07,M,123,0,2017-06-02 15:48:09,123,0.327355475353,0.0305718568491
19152,HTS015,2017-06-02,PC9c1-D2b,93967,J22,PC9c1-D2b_J22,PC9c1,4.8,Bazedoxifene,0.0,M,osimertinib,2e-07,M,131,0,2017-06-02 15:48:09,131,0.341993023012,0.0319388631934
19168,HTS015,2017-06-02,PC9c1-D2b,93967,J23,PC9c1-D2b_J23,PC9c1,4.8,control,0.0,M,control,0.0,M,99,2,2017-06-02 15:48:09,101,1.15931269252,0.108268669222
19184,HTS015,2017-06-02,PC9c1-D2b,93967,K02,PC9c1-D2b_K02,PC9c1,4.8,Pimobendan,1e-05,M,osimertinib,0.0,M,110,1,2017-06-02 15:48:09,111,0.66174257592,0.061800399948
19200,HTS015,2017-06-02,PC9c1-D2b,93967,K03,PC9c1-D2b_K03,PC9c1,4.8,Pimobendan,3.1e-06,M,osimertinib,0.0,M,103,0,2017-06-02 15:48:09,103,1.034807002,0.0966410337186
19216,HTS015,2017-06-02,PC9c1-D2b,93967,K04,PC9c1-D2b_K04,PC9c1,4.8,Pimobendan,1.11e-06,M,osimertinib,0.0,M,133,2,2017-06-02 15:48:09,135,0.864672713844,0.0807521255004
19232,HTS015,2017-06-02,PC9c1-D2b,93967,K05,PC9c1-D2b_K05,PC9c1,4.8,Pimobendan,3.7e-07,M,osimertinib,0.0,M,125,0,2017-06-02 15:48:09,125,0.888279502903,0.0829567728337
19248,HTS015,2017-06-02,PC9c1-D2b,93967,K06,PC9c1-D2b_K06,PC9c1,4.8,Pimobendan,1.23e-07,M,osimertinib,0.0,M,152,0,2017-06-02 15:48:09,152,0.952706912233,0.0889736739809
19264,HTS015,2017-06-02,PC9c1-D2b,93967,K07,PC9c1-D2b_K07,PC9c1,4.8,Pimobendan,4.11e-08,M,osimertinib,0.0,M,128,0,2017-06-02 15:48:09,128,1.03045793764,0.0962348728844
19280,HTS015,2017-06-02,PC9c1-D2b,93967,K08,PC9c1-D2b_K08,PC9c1,4.8,Pimobendan,0.0,M,osimertinib,0.0,M,116,4,2017-06-02 15:48:09,120,1.06212561321,0.0991923295854
19296,HTS015,2017-06-02,PC9c1-D2b,93967,K09,PC9c1-D2b_K09,PC9c1,4.8,Acetylcysteine,1e-05,M,osimertinib,0.0,M,110,0,2017-06-02 15:48:09,110,0.943235574113,0.0880891419814
19312,HTS015,2017-06-02,PC9c1-D2b,93967,K10,PC9c1-D2b_K10,PC9c1,4.8,Acetylcysteine,3.1e-06,M,osimertinib,0.0,M,121,0,2017-06-02 15:48:09,121,1.01567976965,0.094854733952
19328,HTS015,2017-06-02,PC9c1-D2b,93967,K11,PC9c1-D2b_K11,PC9c1,4.8,Acetylcysteine,1.11e-06,M,osimertinib,0.0,M,121,0,2017-06-02 15:48:09,121,1.02619257062,0.095836528577
19344,HTS015,2017-06-02,PC9c1-D2b,93967,K12,PC9c1-D2b_K12,PC9c1,4.8,Acetylcysteine,3.7e-07,M,osimertinib,0.0,M,147,0,2017-06-02 15:48:09,147,0.940210410386,0.0878066207487
19360,HTS015,2017-06-02,PC9c1-D2b,93967,K13,PC9c1-D2b_K13,PC9c1,4.8,Acetylcysteine,1.23e-07,M,osimertinib,0.0,M,137,0,2017-06-02 15:48:09,137,1.02040816339,0.0952963205065
19376,HTS015,2017-06-02,PC9c1-D2b,93967,K14,PC9c1-D2b_K14,PC9c1,4.8,Acetylcysteine,4.11e-08,M,osimertinib,0.0,M,132,1,2017-06-02 15:48:09,133,0.997169569907,0.0931260591031
19392,HTS015,2017-06-02,PC9c1-D2b,93967,K15,PC9c1-D2b_K15,PC9c1,4.8,Acetylcysteine,0.0,M,osimertinib,0.0,M,163,2,2017-06-02 15:48:09,165,1.00256789425,0.0936302107414
19408,HTS015,2017-06-02,PC9c1-D2b,93967,K16,PC9c1-D2b_K16,PC9c1,4.8,Cephalomannine,1e-05,M,osimertinib,0.0,M,115,0,2017-06-02 15:48:09,115,0.162094273445,0.015138048076
19424,HTS015,2017-06-02,PC9c1-D2b,93967,K17,PC9c1-D2b_K17,PC9c1,4.8,Cephalomannine,3.1e-06,M,osimertinib,0.0,M,158,3,2017-06-02 15:48:09,161,0.167832937047,0.0156739841312
19440,HTS015,2017-06-02,PC9c1-D2b,93967,K18,PC9c1-D2b_K18,PC9c1,4.8,Cephalomannine,1.11e-06,M,osimertinib,0.0,M,152,0,2017-06-02 15:48:09,152,0.153626076357,0.0143471998127
19456,HTS015,2017-06-02,PC9c1-D2b,93967,K19,PC9c1-D2b_K19,PC9c1,4.8,Cephalomannine,3.7e-07,M,osimertinib,0.0,M,155,0,2017-06-02 15:48:09,155,0.160323552312,0.0149726797315
19472,HTS015,2017-06-02,PC9c1-D2b,93967,K20,PC9c1-D2b_K20,PC9c1,4.8,Cephalomannine,1.23e-07,M,osimertinib,0.0,M,121,0,2017-06-02 15:48:09,121,0.201082461253,0.0187791703
19488,HTS015,2017-06-02,PC9c1-D2b,93967,K21,PC9c1-D2b_K21,PC9c1,4.8,Cephalomannine,4.11e-08,M,osimertinib,0.0,M,129,3,2017-06-02 15:48:09,132,0.254802407987,0.0237960972957
19504,HTS015,2017-06-02,PC9c1-D2b,93967,K22,PC9c1-D2b_K22,PC9c1,4.8,Cephalomannine,0.0,M,osimertinib,0.0,M,157,0,2017-06-02 15:48:09,157,1.09184841501,0.101968153759
19520,HTS015,2017-06-02,PC9c1-D2b,93967,K23,PC9c1-D2b_K23,PC9c1,4.8,control,0.0,M,control,0.0,M,160,0,2017-06-02 15:48:09,160,1.00465126639,0.0938247776858
19536,HTS015,2017-06-02,PC9c1-D2b,93967,L02,PC9c1-D2b_L02,PC9c1,4.8,Pimobendan,1e-05,M,osimertinib,2e-09,M,78,0,2017-06-02 15:48:09,78,0.363298128518,0.0339285553926
19552,HTS015,2017-06-02,PC9c1-D2b,93967,L03,PC9c1-D2b_L03,PC9c1,4.8,Pimobendan,3.1e-06,M,osimertinib,2e-09,M,118,2,2017-06-02 15:48:09,120,0.407080245385,0.0380173845407
19568,HTS015,2017-06-02,PC9c1-D2b,93967,L04,PC9c1-D2b_L04,PC9c1,4.8,Pimobendan,1.11e-06,M,osimertinib,2e-09,M,78,1,2017-06-02 15:48:09,79,0.497219307908,0.0464355071122
19584,HTS015,2017-06-02,PC9c1-D2b,93967,L05,PC9c1-D2b_L05,PC9c1,4.8,Pimobendan,3.7e-07,M,osimertinib,2e-09,M,103,0,2017-06-02 15:48:09,103,0.496060621959,0.0463272969748
19600,HTS015,2017-06-02,PC9c1-D2b,93967,L06,PC9c1-D2b_L06,PC9c1,4.8,Pimobendan,1.23e-07,M,osimertinib,2e-09,M,145,0,2017-06-02 15:48:09,145,0.415591682398,0.0388122709976
19616,HTS015,2017-06-02,PC9c1-D2b,93967,L07,PC9c1-D2b_L07,PC9c1,4.8,Pimobendan,4.11e-08,M,osimertinib,2e-09,M,120,0,2017-06-02 15:48:09,120,0.479323141185,0.0447641770493
19632,HTS015,2017-06-02,PC9c1-D2b,93967,L08,PC9c1-D2b_L08,PC9c1,4.8,Pimobendan,0.0,M,osimertinib,2e-09,M,108,0,2017-06-02 15:48:09,108,0.479617440739,0.0447916618006
19648,HTS015,2017-06-02,PC9c1-D2b,93967,L09,PC9c1-D2b_L09,PC9c1,4.8,Acetylcysteine,1e-05,M,osimertinib,2e-09,M,103,0,2017-06-02 15:48:09,103,0.533606721253,0.0498337419842
19664,HTS015,2017-06-02,PC9c1-D2b,93967,L10,PC9c1-D2b_L10,PC9c1,4.8,Acetylcysteine,3.1e-06,M,osimertinib,2e-09,M,79,0,2017-06-02 15:48:09,79,0.460208355448,0.0429790396765
19680,HTS015,2017-06-02,PC9c1-D2b,93967,L11,PC9c1-D2b_L11,PC9c1,4.8,Acetylcysteine,1.11e-06,M,osimertinib,2e-09,M,152,0,2017-06-02 15:48:09,152,0.408967829661,0.0381936667801
19696,HTS015,2017-06-02,PC9c1-D2b,93967,L12,PC9c1-D2b_L12,PC9c1,4.8,Acetylcysteine,3.7e-07,M,osimertinib,2e-09,M,83,0,2017-06-02 15:48:09,83,0.531280776921,0.0496165211264
19712,HTS015,2017-06-02,PC9c1-D2b,93967,L13,PC9c1-D2b_L13,PC9c1,4.8,Acetylcysteine,1.23e-07,M,osimertinib,2e-09,M,134,0,2017-06-02 15:48:09,134,0.441124757846,0.0411968149759
19728,HTS015,2017-06-02,PC9c1-D2b,93967,L14,PC9c1-D2b_L14,PC9c1,4.8,Acetylcysteine,4.11e-08,M,osimertinib,2e-09,M,130,1,2017-06-02 15:48:09,131,0.447816031673,0.0418217156755
19744,HTS015,2017-06-02,PC9c1-D2b,93967,L15,PC9c1-D2b_L15,PC9c1,4.8,Acetylcysteine,0.0,M,osimertinib,2e-09,M,99,0,2017-06-02 15:48:09,99,0.440477825576,0.0411363977163
19760,HTS015,2017-06-02,PC9c1-D2b,93967,L16,PC9c1-D2b_L16,PC9c1,4.8,Cephalomannine,1e-05,M,osimertinib,2e-09,M,145,0,2017-06-02 15:48:09,145,0.0924906796147,0.0086377410184
19776,HTS015,2017-06-02,PC9c1-D2b,93967,L17,PC9c1-D2b_L17,PC9c1,4.8,Cephalomannine,3.1e-06,M,osimertinib,2e-09,M,112,3,2017-06-02 15:48:09,115,0.0727016495662,0.00678963570361
19792,HTS015,2017-06-02,PC9c1-D2b,93967,L18,PC9c1-D2b_L18,PC9c1,4.8,Cephalomannine,1.11e-06,M,osimertinib,2e-09,M,130,0,2017-06-02 15:48:09,130,0.0913865843815,0.00853462912946
19808,HTS015,2017-06-02,PC9c1-D2b,93967,L19,PC9c1-D2b_L19,PC9c1,4.8,Cephalomannine,3.7e-07,M,osimertinib,2e-09,M,128,1,2017-06-02 15:48:09,129,0.0815614660137,0.00761705745316
19824,HTS015,2017-06-02,PC9c1-D2b,93967,L20,PC9c1-D2b_L20,PC9c1,4.8,Cephalomannine,1.23e-07,M,osimertinib,2e-09,M,141,0,2017-06-02 15:48:09,141,0.0903622521317,0.00843896633699
19840,HTS015,2017-06-02,PC9c1-D2b,93967,L21,PC9c1-D2b_L21,PC9c1,4.8,Cephalomannine,4.11e-08,M,osimertinib,2e-09,M,138,0,2017-06-02 15:48:09,138,0.152036403098,0.0141987396006
19856,HTS015,2017-06-02,PC9c1-D2b,93967,L22,PC9c1-D2b_L22,PC9c1,4.8,Cephalomannine,0.0,M,osimertinib,2e-09,M,126,0,2017-06-02 15:48:09,126,0.497041432627,0.0464188952696
19872,HTS015,2017-06-02,PC9c1-D2b,93967,L23,PC9c1-D2b_L23,PC9c1,4.8,control,0.0,M,control,0.0,M,111,2,2017-06-02 15:48:09,113,1.0711213208,0.100032442262
19888,HTS015,2017-06-02,PC9c1-D2b,93967,M02,PC9c1-D2b_M02,PC9c1,4.8,Pimobendan,1e-05,M,osimertinib,2e-08,M,109,0,2017-06-02 15:48:09,109,0.304277246847,0.0284165719942
19904,HTS015,2017-06-02,PC9c1-D2b,93967,M03,PC9c1-D2b_M03,PC9c1,4.8,Pimobendan,3.1e-06,M,osimertinib,2e-08,M,120,6,2017-06-02 15:48:09,126,0.397368406593,0.0371103920887
19920,HTS015,2017-06-02,PC9c1-D2b,93967,M04,PC9c1-D2b_M04,PC9c1,4.8,Pimobendan,1.11e-06,M,osimertinib,2e-08,M,106,0,2017-06-02 15:48:09,106,0.417055065572,0.0389489369289
19936,HTS015,2017-06-02,PC9c1-D2b,93967,M05,PC9c1-D2b_M05,PC9c1,4.8,Pimobendan,3.7e-07,M,osimertinib,2e-08,M,80,0,2017-06-02 15:48:09,80,0.454933378493,0.0424864074999
19952,HTS015,2017-06-02,PC9c1-D2b,93967,M06,PC9c1-D2b_M06,PC9c1,4.8,Pimobendan,1.23e-07,M,osimertinib,2e-08,M,124,0,2017-06-02 15:48:09,124,0.322031097542,0.030074611107
19968,HTS015,2017-06-02,PC9c1-D2b,93967,M07,PC9c1-D2b_M07,PC9c1,4.8,Pimobendan,4.11e-08,M,osimertinib,2e-08,M,118,1,2017-06-02 15:48:09,119,0.384518694424,0.0359103524053
19984,HTS015,2017-06-02,PC9c1-D2b,93967,M08,PC9c1-D2b_M08,PC9c1,4.8,Pimobendan,0.0,M,osimertinib,2e-08,M,97,1,2017-06-02 15:48:09,98,0.385919297335,0.0360411552631
20000,HTS015,2017-06-02,PC9c1-D2b,93967,M09,PC9c1-D2b_M09,PC9c1,4.8,Acetylcysteine,1e-05,M,osimertinib,2e-08,M,131,0,2017-06-02 15:48:09,131,0.29902949257,0.0279264821541
20016,HTS015,2017-06-02,PC9c1-D2b,93967,M10,PC9c1-D2b_M10,PC9c1,4.8,Acetylcysteine,3.1e-06,M,osimertinib,2e-08,M,80,2,2017-06-02 15:48:09,82,0.437384279511,0.0408474902301
20032,HTS015,2017-06-02,PC9c1-D2b,93967,M11,PC9c1-D2b_M11,PC9c1,4.8,Acetylcysteine,1.11e-06,M,osimertinib,2e-08,M,137,0,2017-06-02 15:48:09,137,0.360249946295,0.0336438844536
20048,HTS015,2017-06-02,PC9c1-D2b,93967,M12,PC9c1-D2b_M12,PC9c1,4.8,Acetylcysteine,3.7e-07,M,osimertinib,2e-08,M,118,1,2017-06-02 15:48:09,119,0.324125690186,0.0302702259396
20064,HTS015,2017-06-02,PC9c1-D2b,93967,M13,PC9c1-D2b_M13,PC9c1,4.8,Acetylcysteine,1.23e-07,M,osimertinib,2e-08,M,125,1,2017-06-02 15:48:09,126,0.334963230564,0.0312823481063
20080,HTS015,2017-06-02,PC9c1-D2b,93967,M14,PC9c1-D2b_M14,PC9c1,4.8,Acetylcysteine,4.11e-08,M,osimertinib,2e-08,M,127,1,2017-06-02 15:48:09,128,0.369967699846,0.0345514292873
20096,HTS015,2017-06-02,PC9c1-D2b,93967,M15,PC9c1-D2b_M15,PC9c1,4.8,Acetylcysteine,0.0,M,osimertinib,2e-08,M,107,0,2017-06-02 15:48:09,107,0.361839560366,0.0337923391381
20112,HTS015,2017-06-02,PC9c1-D2b,93967,M16,PC9c1-D2b_M16,PC9c1,4.8,Cephalomannine,1e-05,M,osimertinib,2e-08,M,117,0,2017-06-02 15:48:09,117,0.075944808442,0.0070925155891
20128,HTS015,2017-06-02,PC9c1-D2b,93967,M17,PC9c1-D2b_M17,PC9c1,4.8,Cephalomannine,3.1e-06,M,osimertinib,2e-08,M,126,0,2017-06-02 15:48:09,126,0.076497997794,0.00714417816069
20144,HTS015,2017-06-02,PC9c1-D2b,93967,M18,PC9c1-D2b_M18,PC9c1,4.8,Cephalomannine,1.11e-06,M,osimertinib,2e-08,M,152,1,2017-06-02 15:48:09,153,0.0822121094712,0.00767782130207
20160,HTS015,2017-06-02,PC9c1-D2b,93967,M19,PC9c1-D2b_M19,PC9c1,4.8,Cephalomannine,3.7e-07,M,osimertinib,2e-08,M,122,2,2017-06-02 15:48:09,124,0.092187003901,0.00860938062383
20176,HTS015,2017-06-02,PC9c1-D2b,93967,M20,PC9c1-D2b_M20,PC9c1,4.8,Cephalomannine,1.23e-07,M,osimertinib,2e-08,M,136,0,2017-06-02 15:48:09,136,0.0656596304477,0.00613197876298
20192,HTS015,2017-06-02,PC9c1-D2b,93967,M21,PC9c1-D2b_M21,PC9c1,4.8,Cephalomannine,4.11e-08,M,osimertinib,2e-08,M,108,0,2017-06-02 15:48:09,108,0.134338361119,0.0125459124856
20208,HTS015,2017-06-02,PC9c1-D2b,93967,M22,PC9c1-D2b_M22,PC9c1,4.8,Cephalomannine,0.0,M,osimertinib,2e-08,M,126,0,2017-06-02 15:48:09,126,0.348605543787,0.0325564091145
20224,HTS015,2017-06-02,PC9c1-D2b,93967,M23,PC9c1-D2b_M23,PC9c1,4.8,control,0.0,M,control,0.0,M,123,0,2017-06-02 15:48:09,123,1.0118625771,0.0944982448354
20240,HTS015,2017-06-02,PC9c1-D2b,93967,N02,PC9c1-D2b_N02,PC9c1,4.8,Pimobendan,1e-05,M,osimertinib,2e-07,M,95,0,2017-06-02 15:48:09,95,0.33071049149,0.0308851831283
20256,HTS015,2017-06-02,PC9c1-D2b,93967,N03,PC9c1-D2b_N03,PC9c1,4.8,Pimobendan,3.1e-06,M,osimertinib,2e-07,M,68,1,2017-06-02 15:48:09,69,0.361971425089,0.0338046540365
20272,HTS015,2017-06-02,PC9c1-D2b,93967,N04,PC9c1-D2b_N04,PC9c1,4.8,Pimobendan,1.11e-06,M,osimertinib,2e-07,M,114,1,2017-06-02 15:48:09,115,0.326328826842,0.0304759777401
20288,HTS015,2017-06-02,PC9c1-D2b,93967,N05,PC9c1-D2b_N05,PC9c1,4.8,Pimobendan,3.7e-07,M,osimertinib,2e-07,M,91,0,2017-06-02 15:48:09,91,0.37502989131,0.0350241893431
20304,HTS015,2017-06-02,PC9c1-D2b,93967,N06,PC9c1-D2b_N06,PC9c1,4.8,Pimobendan,1.23e-07,M,osimertinib,2e-07,M,95,0,2017-06-02 15:48:09,95,0.423728243482,0.0395721476437
20320,HTS015,2017-06-02,PC9c1-D2b,93967,N07,PC9c1-D2b_N07,PC9c1,4.8,Pimobendan,4.11e-08,M,osimertinib,2e-07,M,92,1,2017-06-02 15:48:09,93,0.303977920868,0.028388617823
20336,HTS015,2017-06-02,PC9c1-D2b,93967,N08,PC9c1-D2b_N08,PC9c1,4.8,Pimobendan,0.0,M,osimertinib,2e-07,M,96,0,2017-06-02 15:48:09,96,0.374650741678,0.0349887804095
20352,HTS015,2017-06-02,PC9c1-D2b,93967,N09,PC9c1-D2b_N09,PC9c1,4.8,Acetylcysteine,1e-05,M,osimertinib,2e-07,M,120,0,2017-06-02 15:48:09,120,0.335588063583,0.0313407015082
20368,HTS015,2017-06-02,PC9c1-D2b,93967,N10,PC9c1-D2b_N10,PC9c1,4.8,Acetylcysteine,3.1e-06,M,osimertinib,2e-07,M,131,0,2017-06-02 15:48:09,131,0.330040161645,0.0308225807599
20384,HTS015,2017-06-02,PC9c1-D2b,93967,N11,PC9c1-D2b_N11,PC9c1,4.8,Acetylcysteine,1.11e-06,M,osimertinib,2e-07,M,92,0,2017-06-02 15:48:09,92,0.403606900067,0.0376930074526
20400,HTS015,2017-06-02,PC9c1-D2b,93967,N12,PC9c1-D2b_N12,PC9c1,4.8,Acetylcysteine,3.7e-07,M,osimertinib,2e-07,M,105,1,2017-06-02 15:48:09,106,0.319490896074,0.0298373806909
20416,HTS015,2017-06-02,PC9c1-D2b,93967,N13,PC9c1-D2b_N13,PC9c1,4.8,Acetylcysteine,1.23e-07,M,osimertinib,2e-07,M,116,1,2017-06-02 15:48:09,117,0.361177082905,0.033730470107
20432,HTS015,2017-06-02,PC9c1-D2b,93967,N14,PC9c1-D2b_N14,PC9c1,4.8,Acetylcysteine,4.11e-08,M,osimertinib,2e-07,M,123,0,2017-06-02 15:48:09,123,0.310641325774,0.0290109158331
20448,HTS015,2017-06-02,PC9c1-D2b,93967,N15,PC9c1-D2b_N15,PC9c1,4.8,Acetylcysteine,0.0,M,osimertinib,2e-07,M,129,0,2017-06-02 15:48:09,129,0.328963477411,0.030722028795
